Date_Time,kWh,day_of_month,month,day_of_week,hour,temp,rain,cloudcover,radiatiation,windspeed_10m,windspeed_100m,price,holiday,season
2019-02-09 00:00:00,73.2,9,2,5,0,2.5,0.0,23.0,0.0,15.9,32.1,24.47,False,winter
2019-02-09 01:00:00,58.017,9,2,5,1,2.5,0.0,51.0,0.0,16.5,33.0,0.02,False,winter
2019-02-09 02:00:00,54.829,9,2,5,2,2.7,0.0,100.0,0.0,17.7,33.5,0.08,False,winter
2019-02-09 03:00:00,47.528,9,2,5,3,3.3,0.0,100.0,0.0,18.7,34.7,-4.09,False,winter
2019-02-09 04:00:00,41.655,9,2,5,4,4.1,0.3,100.0,0.0,21.5,38.0,-4,False,winter
2019-02-09 05:00:00,47.056,9,2,5,5,5.1,0.4,100.0,0.0,24.2,41.8,0.06,False,winter
2019-02-09 06:00:00,52.799,9,2,5,6,5.5,0.3,73.0,0.0,26.0,44.2,0.09,False,winter
2019-02-09 07:00:00,56.922,9,2,5,7,5.6,0.1,51.0,1.0,26.4,45.0,0.05,False,winter
2019-02-09 08:00:00,79.064,9,2,5,8,6.0,0.0,44.0,39.0,24.8,41.8,6.37,False,winter
2019-02-09 09:00:00,91.546,9,2,5,9,6.9,0.0,86.0,132.0,25.1,40.7,12.08,False,winter
2019-02-09 10:00:00,103.232,9,2,5,10,7.3,0.1,43.0,149.0,22.9,35.9,11.18,False,winter
2019-02-09 11:00:00,115.145,9,2,5,11,7.7,0.2,73.0,212.0,29.6,45.2,10.64,False,winter
2019-02-09 12:00:00,111.872,9,2,5,12,8.3,0.0,57.0,257.0,30.3,46.0,4.12,False,winter
2019-02-09 13:00:00,114.758,9,2,5,13,8.5,0.0,69.0,240.0,27.0,41.7,0.05,False,winter
2019-02-09 14:00:00,119.089,9,2,5,14,8.5,0.3,62.0,211.0,27.8,43.6,-0.1,False,winter
2019-02-09 15:00:00,118.922,9,2,5,15,8.0,0.2,64.0,126.0,25.6,41.6,-2.05,False,winter
2019-02-09 16:00:00,134.474,9,2,5,16,7.5,0.0,68.0,55.0,21.7,36.7,0.09,False,winter
2019-02-09 17:00:00,122.196,9,2,5,17,6.8,0.0,66.0,3.0,21.0,36.4,9.64,False,winter
2019-02-09 18:00:00,133.553,9,2,5,18,6.4,0.0,67.0,0.0,21.2,36.6,26.97,False,winter
2019-02-09 19:00:00,139.004,9,2,5,19,6.6,0.0,63.0,0.0,19.9,34.7,36.17,False,winter
2019-02-09 20:00:00,118.65,9,2,5,20,6.1,0.0,65.0,0.0,18.1,32.5,25.97,False,winter
2019-02-09 21:00:00,120.203,9,2,5,21,5.7,0.0,62.0,0.0,15.7,29.6,16.96,False,winter
2019-02-09 22:00:00,101.533,9,2,5,22,5.2,0.0,75.0,0.0,11.0,23.9,0.09,False,winter
2019-02-09 23:00:00,84.293,9,2,5,23,4.7,0.0,82.0,0.0,12.2,25.9,12.91,False,winter
2019-02-10 00:00:00,65.208,10,2,6,0,4.1,0.0,100.0,0.0,11.6,24.9,0.09,False,winter
2019-02-10 01:00:00,53.798,10,2,6,1,4.0,0.0,80.0,0.0,11.6,24.4,22.88,False,winter
2019-02-10 02:00:00,50.673,10,2,6,2,3.8,0.0,77.0,0.0,11.9,25.2,16.16,False,winter
2019-02-10 03:00:00,46.41,10,2,6,3,3.3,0.0,96.0,0.0,12.5,26.3,16.02,False,winter
2019-02-10 04:00:00,48.434,10,2,6,4,3.2,0.0,92.0,0.0,14.5,29.7,12.45,False,winter
2019-02-10 05:00:00,50.975,10,2,6,5,3.7,0.0,91.0,0.0,17.0,32.9,10.19,False,winter
2019-02-10 06:00:00,48.296,10,2,6,6,4.5,0.1,100.0,0.0,18.8,34.9,14.51,False,winter
2019-02-10 07:00:00,55.774,10,2,6,7,5.8,0.1,90.0,1.0,19.8,36.4,7.01,False,winter
2019-02-10 08:00:00,65.344,10,2,6,8,6.5,0.2,100.0,21.0,21.7,38.9,10.98,False,winter
2019-02-10 09:00:00,91.136,10,2,6,9,7.1,0.3,100.0,42.0,23.0,40.4,20.62,False,winter
2019-02-10 10:00:00,120.002,10,2,6,10,7.6,0.3,100.0,49.0,21.8,38.2,32.95,False,winter
2019-02-10 11:00:00,127.965,10,2,6,11,8.6,0.1,100.0,85.0,22.0,37.3,36.75,False,winter
2019-02-10 12:00:00,133.784,10,2,6,12,9.1,0.2,100.0,71.0,23.4,38.2,38.68,False,winter
2019-02-10 13:00:00,123.869,10,2,6,13,8.9,0.7,100.0,59.0,23.7,40.8,32.5,False,winter
2019-02-10 14:00:00,122.287,10,2,6,14,8.5,0.8,100.0,39.0,26.9,45.7,34,False,winter
2019-02-10 15:00:00,116.347,10,2,6,15,8.4,1.1,100.0,17.0,30.0,50.2,31.2,False,winter
2019-02-10 16:00:00,116.077,10,2,6,16,8.3,1.4,100.0,8.0,27.8,46.7,27.99,False,winter
2019-02-10 17:00:00,102.663,10,2,6,17,7.5,1.2,100.0,0.0,26.2,44.1,32.61,False,winter
2019-02-10 18:00:00,121.739,10,2,6,18,6.7,0.3,100.0,0.0,27.6,45.3,39.41,False,winter
2019-02-10 19:00:00,143.54,10,2,6,19,5.9,0.3,100.0,0.0,28.7,47.0,49.19,False,winter
2019-02-10 20:00:00,134.175,10,2,6,20,5.1,0.5,100.0,0.0,31.6,51.4,49.48,False,winter
2019-02-10 21:00:00,120.069,10,2,6,21,4.5,0.3,100.0,0.0,30.3,49.4,43.1,False,winter
2019-02-10 22:00:00,97.792,10,2,6,22,3.9,0.6,60.0,0.0,27.4,45.7,28.99,False,winter
2019-02-10 23:00:00,78.526,10,2,6,23,3.8,0.4,100.0,0.0,25.9,43.5,34.37,False,winter
2019-02-11 00:00:00,62.234,11,2,0,0,3.7,0.2,100.0,0.0,26.1,43.7,30.58,False,winter
2019-02-11 01:00:00,51.276,11,2,0,1,3.4,0.3,100.0,0.0,26.1,42.5,-0.01,False,winter
2019-02-11 02:00:00,42.763,11,2,0,2,2.9,0.5,100.0,0.0,23.5,39.0,-1.22,False,winter
2019-02-11 03:00:00,41.829,11,2,0,3,2.2,0.5,100.0,0.0,22.0,36.5,-0.04,False,winter
2019-02-11 04:00:00,47.805,11,2,0,4,1.9,0.3,100.0,0.0,20.0,33.9,-3.54,False,winter
2019-02-11 05:00:00,52.71,11,2,0,5,1.9,0.2,100.0,0.0,18.6,32.6,-3.95,False,winter
2019-02-11 06:00:00,65.102,11,2,0,6,1.9,0.0,100.0,0.0,18.6,32.4,5.65,False,winter
2019-02-11 07:00:00,83.338,11,2,0,7,2.0,0.0,100.0,1.0,18.6,32.1,39.91,False,winter
2019-02-11 08:00:00,83.224,11,2,0,8,2.5,0.0,100.0,29.0,19.0,32.1,49.04,False,winter
2019-02-11 09:00:00,81.325,11,2,0,9,3.1,0.1,88.0,91.0,19.2,32.4,49.41,False,winter
2019-02-11 10:00:00,70.011,11,2,0,10,3.9,0.0,80.0,161.0,19.2,29.0,44.99,False,winter
2019-02-11 11:00:00,82.719,11,2,0,11,4.9,0.1,70.0,263.0,23.6,35.0,39.94,False,winter
2019-02-11 12:00:00,72.898,11,2,0,12,5.6,0.0,74.0,299.0,26.8,40.0,38.73,False,winter
2019-02-11 13:00:00,86.778,11,2,0,13,5.8,0.0,84.0,265.0,26.9,40.6,36.59,False,winter
2019-02-11 14:00:00,97.989,11,2,0,14,5.4,0.1,100.0,191.0,26.7,41.0,38.54,False,winter
2019-02-11 15:00:00,78.071,11,2,0,15,4.9,0.1,89.0,161.0,21.8,35.8,38.66,False,winter
2019-02-11 16:00:00,85.301,11,2,0,16,4.3,0.0,89.0,63.0,19.7,33.0,38.86,False,winter
2019-02-11 17:00:00,89.534,11,2,0,17,3.6,0.0,59.0,5.0,16.7,29.0,38.61,False,winter
2019-02-11 18:00:00,102.668,11,2,0,18,3.1,0.0,39.0,0.0,15.8,29.1,48.11,False,winter
2019-02-11 19:00:00,142.11,11,2,0,19,2.3,0.2,57.0,0.0,16.6,30.0,48.51,False,winter
2019-02-11 20:00:00,123.727,11,2,0,20,2.1,0.0,70.0,0.0,15.2,28.0,48.73,False,winter
2019-02-11 21:00:00,110.336,11,2,0,21,2.1,0.0,65.0,0.0,14.6,26.9,47.96,False,winter
2019-02-11 22:00:00,101.072,11,2,0,22,2.0,0.0,65.0,0.0,12.9,24.0,41.27,False,winter
2019-02-11 23:00:00,82.578,11,2,0,23,1.8,0.0,83.0,0.0,13.2,24.3,45.19,False,winter
2019-02-12 00:00:00,64.73,12,2,1,0,1.7,0.0,67.0,0.0,13.4,25.0,37.34,False,winter
2019-02-12 01:00:00,51.302,12,2,1,1,1.5,0.0,71.0,0.0,13.6,24.7,37.29,False,winter
2019-02-12 02:00:00,44.079,12,2,1,2,1.4,0.0,83.0,0.0,14.2,26.0,32.8,False,winter
2019-02-12 03:00:00,49.787,12,2,1,3,1.3,0.0,93.0,0.0,15.3,27.3,29.71,False,winter
2019-02-12 04:00:00,45.755,12,2,1,4,1.2,0.0,100.0,0.0,15.6,27.7,31,False,winter
2019-02-12 05:00:00,50.543,12,2,1,5,0.9,0.0,82.0,0.0,15.1,26.7,36.08,False,winter
2019-02-12 06:00:00,57.642,12,2,1,6,0.9,0.0,88.0,0.0,15.2,26.8,40.02,False,winter
2019-02-12 07:00:00,76.802,12,2,1,7,0.8,0.0,82.0,3.0,15.2,27.4,46.44,False,winter
2019-02-12 08:00:00,84.823,12,2,1,8,1.3,0.0,98.0,49.0,15.9,27.0,55.19,False,winter
2019-02-12 09:00:00,79.42,12,2,1,9,2.1,0.0,100.0,91.0,19.5,29.4,54.91,False,winter
2019-02-12 10:00:00,82.395,12,2,1,10,2.6,0.1,100.0,119.0,17.8,27.0,57.33,False,winter
2019-02-12 11:00:00,81.162,12,2,1,11,3.6,0.0,100.0,197.0,18.9,28.0,55.66,False,winter
2019-02-12 12:00:00,78.573,12,2,1,12,4.1,0.0,100.0,187.0,19.3,28.8,50.93,False,winter
2019-02-12 13:00:00,90.399,12,2,1,13,4.5,0.0,100.0,187.0,18.7,27.9,50.02,False,winter
2019-02-12 14:00:00,95.975,12,2,1,14,4.6,0.0,100.0,139.0,16.6,25.3,49.59,False,winter
2019-02-12 15:00:00,85.862,12,2,1,15,4.5,0.0,100.0,120.0,14.8,23.3,49.98,False,winter
2019-02-12 16:00:00,80.199,12,2,1,16,3.9,0.0,92.0,58.0,12.6,22.1,50.17,False,winter
2019-02-12 17:00:00,87.943,12,2,1,17,3.2,0.0,86.0,4.0,11.3,21.8,52.84,False,winter
2019-02-12 18:00:00,113.684,12,2,1,18,2.8,0.0,96.0,0.0,10.8,21.7,56.92,False,winter
2019-02-12 19:00:00,136.968,12,2,1,19,2.8,0.0,100.0,0.0,10.5,21.6,60.47,False,winter
2019-02-12 20:00:00,129.568,12,2,1,20,2.7,0.0,98.0,0.0,9.9,21.6,51.27,False,winter
2019-02-12 21:00:00,116.514,12,2,1,21,2.4,0.0,77.0,0.0,9.8,21.0,45.96,False,winter
2019-02-12 22:00:00,100.471,12,2,1,22,2.0,0.0,53.0,0.0,9.4,20.3,41.6,False,winter
2019-02-12 23:00:00,87.118,12,2,1,23,1.4,0.0,78.0,0.0,9.7,21.0,43.96,False,winter
2019-02-13 00:00:00,69.972,13,2,2,0,0.8,0.0,69.0,0.0,10.1,21.4,41.51,False,winter
2019-02-13 01:00:00,50.307,13,2,2,1,0.3,0.0,10.0,0.0,10.5,22.3,34.14,False,winter
2019-02-13 02:00:00,44.591,13,2,2,2,-0.3,0.0,10.0,0.0,10.1,21.8,37.21,False,winter
2019-02-13 03:00:00,44.328,13,2,2,3,-1.0,0.0,10.0,0.0,9.4,20.6,36.29,False,winter
2019-02-13 04:00:00,55.52,13,2,2,4,-1.6,0.0,6.0,0.0,8.9,19.1,33.31,False,winter
2019-02-13 05:00:00,53.259,13,2,2,5,-1.9,0.0,15.0,0.0,8.8,19.4,37.58,False,winter
2019-02-13 06:00:00,59.478,13,2,2,6,-2.2,0.0,13.0,0.0,9.5,20.5,35.34,False,winter
2019-02-13 07:00:00,84.291,13,2,2,7,-1.7,0.0,8.0,4.0,8.9,19.5,45.84,False,winter
2019-02-13 08:00:00,90.514,13,2,2,8,0.1,0.0,25.0,79.0,8.4,16.1,52.46,False,winter
2019-02-13 09:00:00,87.297,13,2,2,9,2.7,0.0,39.0,214.0,8.5,13.2,49.99,False,winter
2019-02-13 10:00:00,74.665,13,2,2,10,4.0,0.0,26.0,303.0,8.4,11.6,47.33,False,winter
2019-02-13 11:00:00,70.561,13,2,2,11,5.3,0.0,30.0,372.0,9.0,12.3,46.96,False,winter
2019-02-13 12:00:00,64.538,13,2,2,12,6.3,0.0,44.0,383.0,9.4,12.6,46.66,False,winter
2019-02-13 13:00:00,86.636,13,2,2,13,6.9,0.0,39.0,366.0,8.5,11.9,46.14,False,winter
2019-02-13 14:00:00,81.41,13,2,2,14,7.2,0.0,26.0,317.0,7.2,10.1,46.15,False,winter
2019-02-13 15:00:00,71.302,13,2,2,15,7.2,0.0,32.0,220.0,6.3,9.5,46.3,False,winter
2019-02-13 16:00:00,75.138,13,2,2,16,6.2,0.0,34.0,87.0,4.9,8.9,46.82,False,winter
2019-02-13 17:00:00,82.324,13,2,2,17,4.4,0.0,47.0,7.0,5.6,7.7,49.71,False,winter
2019-02-13 18:00:00,91.135,13,2,2,18,3.6,0.0,78.0,0.0,2.8,6.0,53.94,False,winter
2019-02-13 19:00:00,113.536,13,2,2,19,4.5,0.0,56.0,0.0,3.1,5.9,56.55,False,winter
2019-02-13 20:00:00,126.569,13,2,2,20,2.9,0.0,21.0,0.0,5.2,7.7,54.34,False,winter
2019-02-13 21:00:00,109.673,13,2,2,21,2.5,0.0,23.0,0.0,5.2,8.2,50.13,False,winter
2019-02-13 22:00:00,93.449,13,2,2,22,1.9,0.0,8.0,0.0,3.9,7.2,46.42,False,winter
2019-02-13 23:00:00,78.312,13,2,2,23,1.0,0.0,3.0,0.0,4.2,7.7,46.43,False,winter
2019-02-14 00:00:00,68.394,14,2,3,0,0.3,0.0,16.0,0.0,5.5,8.9,43.16,False,winter
2019-02-14 01:00:00,54.442,14,2,3,1,0.1,0.0,29.0,0.0,5.5,10.6,40.74,False,winter
2019-02-14 02:00:00,46.889,14,2,3,2,0.2,0.0,29.0,0.0,4.0,7.9,39.15,False,winter
2019-02-14 03:00:00,44.122,14,2,3,3,-0.1,0.0,32.0,0.0,2.0,3.9,38.64,False,winter
2019-02-14 04:00:00,50.943,14,2,3,4,-0.5,0.0,36.0,0.0,2.6,2.3,39,False,winter
2019-02-14 05:00:00,54.862,14,2,3,5,-0.8,0.0,54.0,0.0,4.4,4.7,38.47,False,winter
2019-02-14 06:00:00,62.56,14,2,3,6,-0.9,0.0,34.0,0.0,4.4,5.8,43.04,False,winter
2019-02-14 07:00:00,80.988,14,2,3,7,-1.3,0.0,63.0,5.0,4.2,5.9,53.17,False,winter
2019-02-14 08:00:00,87.676,14,2,3,8,-0.2,0.0,78.0,73.0,3.4,5.7,60.73,False,winter
2019-02-14 09:00:00,81.363,14,2,3,9,2.1,0.0,85.0,151.0,1.5,4.0,63.67,False,winter
2019-02-14 10:00:00,81.123,14,2,3,10,4.0,0.0,86.0,225.0,1.6,2.1,56.99,False,winter
2019-02-14 11:00:00,82.19,14,2,3,11,5.4,0.0,68.0,301.0,1.1,1.6,53.01,False,winter
2019-02-14 12:00:00,77.934,14,2,3,12,6.6,0.0,57.0,344.0,1.4,1.8,46.12,False,winter
2019-02-14 13:00:00,87.229,14,2,3,13,7.5,0.0,20.0,364.0,1.9,2.9,44,False,winter
2019-02-14 14:00:00,76.341,14,2,3,14,7.8,0.0,3.0,307.0,2.6,3.4,44.65,False,winter
2019-02-14 15:00:00,72.674,14,2,3,15,7.7,0.0,3.0,221.0,1.8,2.6,44.62,False,winter
2019-02-14 16:00:00,73.02,14,2,3,16,6.1,0.0,0.0,101.0,4.3,3.6,47.12,False,winter
2019-02-14 17:00:00,80.577,14,2,3,17,4.5,0.0,0.0,9.0,7.4,8.2,52.39,False,winter
2019-02-14 18:00:00,90.665,14,2,3,18,4.9,0.0,0.0,0.0,4.3,5.8,55.63,False,winter
2019-02-14 19:00:00,123.677,14,2,3,19,4.5,0.0,0.0,0.0,3.4,5.7,60.2,False,winter
2019-02-14 20:00:00,113.625,14,2,3,20,3.3,0.0,0.0,0.0,5.6,6.9,61.93,False,winter
2019-02-14 21:00:00,104.459,14,2,3,21,3.0,0.0,0.0,0.0,4.7,6.8,54.97,False,winter
2019-02-14 22:00:00,95.895,14,2,3,22,0.8,0.0,0.0,0.0,6.1,6.4,49.69,False,winter
2019-02-14 23:00:00,78.719,14,2,3,23,-0.3,0.0,0.0,0.0,5.9,7.4,47.48,False,winter
2019-02-15 00:00:00,62.143,15,2,4,0,-0.2,0.0,0.0,0.0,4.8,6.7,42.76,False,winter
2019-02-15 01:00:00,56.947,15,2,4,1,-1.1,0.0,0.0,0.0,5.4,6.9,43.75,False,winter
2019-02-15 02:00:00,46.526,15,2,4,2,-1.7,0.0,0.0,0.0,5.8,9.0,42.19,False,winter
2019-02-15 03:00:00,51.137,15,2,4,3,-1.9,0.0,0.0,0.0,5.8,11.6,41.72,False,winter
2019-02-15 04:00:00,53.087,15,2,4,4,-2.0,0.0,0.0,0.0,6.5,11.8,40.19,False,winter
2019-02-15 05:00:00,55.828,15,2,4,5,-1.7,0.0,0.0,0.0,6.5,10.4,41.1,False,winter
2019-02-15 06:00:00,61.272,15,2,4,6,-1.1,0.0,0.0,0.0,6.6,8.6,43.67,False,winter
2019-02-15 07:00:00,82.445,15,2,4,7,-1.6,0.0,0.0,7.0,6.2,7.9,52.98,False,winter
2019-02-15 08:00:00,93.616,15,2,4,8,0.1,0.0,0.0,96.0,3.7,8.7,59.98,False,winter
2019-02-15 09:00:00,84.512,15,2,4,9,3.1,0.0,0.0,227.0,3.9,8.1,61.73,False,winter
2019-02-15 10:00:00,73.276,15,2,4,10,5.6,0.0,0.0,341.0,5.0,7.6,55.41,False,winter
2019-02-15 11:00:00,78.103,15,2,4,11,7.6,0.0,0.0,417.0,5.0,7.1,51.71,False,winter
2019-02-15 12:00:00,71.795,15,2,4,12,9.0,0.0,0.0,445.0,5.1,7.2,44.11,False,winter
2019-02-15 13:00:00,89.96,15,2,4,13,9.8,0.0,0.0,423.0,4.7,6.7,42.87,False,winter
2019-02-15 14:00:00,78.455,15,2,4,14,10.1,0.0,0.0,352.0,5.0,8.0,42.43,False,winter
2019-02-15 15:00:00,79.256,15,2,4,15,9.6,0.0,0.0,240.0,5.1,9.8,42.52,False,winter
2019-02-15 16:00:00,82.541,15,2,4,16,8.0,0.0,0.0,109.0,9.1,12.6,44.41,False,winter
2019-02-15 17:00:00,82.235,15,2,4,17,5.4,0.0,0.0,10.0,9.6,15.6,48.18,False,winter
2019-02-15 18:00:00,96.37,15,2,4,18,2.8,0.0,0.0,0.0,9.1,17.7,53.61,False,winter
2019-02-15 19:00:00,126.249,15,2,4,19,1.7,0.0,0.0,0.0,8.5,17.8,56.54,False,winter
2019-02-15 20:00:00,117.016,15,2,4,20,0.6,0.0,0.0,0.0,8.1,18.1,55.49,False,winter
2019-02-15 21:00:00,119.975,15,2,4,21,-0.1,0.0,0.0,0.0,7.8,17.3,51,False,winter
2019-02-15 22:00:00,102.409,15,2,4,22,-0.7,0.0,0.0,0.0,6.9,15.9,43.37,False,winter
2019-02-15 23:00:00,84.656,15,2,4,23,-1.1,0.0,0.0,0.0,6.3,15.8,44.43,False,winter
2019-02-16 00:00:00,70.372,16,2,5,0,-1.3,0.0,0.0,0.0,6.4,16.2,39.45,False,winter
2019-02-16 01:00:00,57.564,16,2,5,1,-1.5,0.0,0.0,0.0,6.5,16.6,35.42,False,winter
2019-02-16 02:00:00,47.795,16,2,5,2,-1.7,0.0,0.0,0.0,6.9,16.9,35.19,False,winter
2019-02-16 03:00:00,49.087,16,2,5,3,-1.8,0.0,0.0,0.0,6.6,18.5,36,False,winter
2019-02-16 04:00:00,48.236,16,2,5,4,-1.8,0.0,0.0,0.0,7.2,18.8,36.29,False,winter
2019-02-16 05:00:00,49.175,16,2,5,5,-1.6,0.0,0.0,0.0,7.0,17.6,36.52,False,winter
2019-02-16 06:00:00,53.541,16,2,5,6,-1.9,0.0,0.0,0.0,7.0,16.6,35.5,False,winter
2019-02-16 07:00:00,58.043,16,2,5,7,-2.1,0.0,0.0,8.0,6.4,16.2,38.39,False,winter
2019-02-16 08:00:00,77.447,16,2,5,8,0.1,0.0,0.0,104.0,7.4,15.4,40.39,False,winter
2019-02-16 09:00:00,87.894,16,2,5,9,3.9,0.0,0.0,238.0,6.6,12.1,40.94,False,winter
2019-02-16 10:00:00,86.86,16,2,5,10,6.1,0.0,0.0,354.0,6.4,9.2,36.08,False,winter
2019-02-16 11:00:00,103.031,16,2,5,11,7.9,0.0,0.0,430.0,6.1,8.4,31.09,False,winter
2019-02-16 12:00:00,115.39,16,2,5,12,9.2,0.0,0.0,457.0,6.0,8.2,35.19,False,winter
2019-02-16 13:00:00,98.945,16,2,5,13,10.1,0.0,0.0,433.0,5.8,8.0,35.62,False,winter
2019-02-16 14:00:00,93.823,16,2,5,14,10.5,0.0,0.0,359.0,5.4,7.9,36,False,winter
2019-02-16 15:00:00,105.161,16,2,5,15,10.1,0.0,0.0,246.0,5.3,9.1,37.21,False,winter
2019-02-16 16:00:00,99.931,16,2,5,16,8.7,0.0,0.0,113.0,8.4,11.3,39.61,False,winter
2019-02-16 17:00:00,87.593,16,2,5,17,6.0,0.0,0.0,11.0,10.4,13.0,42.11,False,winter
2019-02-16 18:00:00,116.539,16,2,5,18,3.4,0.0,0.0,0.0,9.2,13.7,46.83,False,winter
2019-02-16 19:00:00,129.375,16,2,5,19,2.3,0.0,0.0,0.0,7.7,13.4,52.06,False,winter
2019-02-16 20:00:00,115.585,16,2,5,20,1.2,0.0,0.0,0.0,6.3,13.5,48,False,winter
2019-02-16 21:00:00,99.797,16,2,5,21,0.5,0.0,0.0,0.0,5.9,12.4,46.47,False,winter
2019-02-16 22:00:00,92.842,16,2,5,22,0.0,0.0,0.0,0.0,5.3,9.9,40.67,False,winter
2019-02-16 23:00:00,77.765,16,2,5,23,-0.3,0.0,0.0,0.0,5.0,9.2,38.99,False,winter
2019-02-17 00:00:00,67.676,17,2,6,0,-0.7,0.0,0.0,0.0,4.8,10.3,40.7,False,winter
2019-02-17 01:00:00,64.109,17,2,6,1,-1.0,0.0,0.0,0.0,4.6,9.5,35.57,False,winter
2019-02-17 02:00:00,57.429,17,2,6,2,-1.4,0.0,0.0,0.0,4.5,9.1,35.46,False,winter
2019-02-17 03:00:00,51.962,17,2,6,3,-1.6,0.0,0.0,0.0,4.8,9.4,37.24,False,winter
2019-02-17 04:00:00,50.161,17,2,6,4,-1.7,0.0,0.0,0.0,5.0,10.3,36.27,False,winter
2019-02-17 05:00:00,53.201,17,2,6,5,-1.9,0.0,0.0,0.0,5.3,11.3,36.13,False,winter
2019-02-17 06:00:00,55.72,17,2,6,6,-2.0,0.0,0.0,0.0,5.2,11.5,36.74,False,winter
2019-02-17 07:00:00,62.471,17,2,6,7,-2.2,0.0,0.0,9.0,6.1,12.1,36.52,False,winter
2019-02-17 08:00:00,71.374,17,2,6,8,0.4,0.0,1.0,106.0,6.8,12.8,38.82,False,winter
2019-02-17 09:00:00,91.183,17,2,6,9,3.7,0.0,0.0,240.0,5.7,10.7,40,False,winter
2019-02-17 10:00:00,102.743,17,2,6,10,6.3,0.0,0.0,356.0,5.0,7.5,38.88,False,winter
2019-02-17 11:00:00,110.359,17,2,6,11,8.4,0.0,2.0,433.0,4.4,6.0,36.15,False,winter
2019-02-17 12:00:00,118.047,17,2,6,12,10.0,0.0,3.0,460.0,4.3,6.3,36.5,False,winter
2019-02-17 13:00:00,117.93,17,2,6,13,11.1,0.0,6.0,436.0,4.8,6.8,37.41,False,winter
2019-02-17 14:00:00,100.401,17,2,6,14,11.5,0.0,9.0,357.0,5.5,7.9,35.09,False,winter
2019-02-17 15:00:00,94.774,17,2,6,15,10.9,0.0,13.0,246.0,4.9,10.3,35.12,False,winter
2019-02-17 16:00:00,85.01,17,2,6,16,9.3,0.0,10.0,116.0,8.4,14.2,36.27,False,winter
2019-02-17 17:00:00,82.337,17,2,6,17,6.7,0.0,6.0,13.0,8.9,16.6,39.36,False,winter
2019-02-17 18:00:00,103.356,17,2,6,18,4.5,0.0,3.0,0.0,8.4,18.1,44.03,False,winter
2019-02-17 19:00:00,133.187,17,2,6,19,3.3,0.0,2.0,0.0,8.2,18.5,49.6,False,winter
2019-02-17 20:00:00,137.208,17,2,6,20,1.8,0.0,2.0,0.0,7.9,17.7,50.07,False,winter
2019-02-17 21:00:00,111.691,17,2,6,21,0.8,0.0,2.0,0.0,7.4,16.1,46.15,False,winter
2019-02-17 22:00:00,93.705,17,2,6,22,-0.0,0.0,0.0,0.0,6.9,15.2,38.27,False,winter
2019-02-17 23:00:00,89.515,17,2,6,23,-0.8,0.0,1.0,0.0,6.5,13.3,42.83,False,winter
2019-02-18 00:00:00,66.121,18,2,0,0,-1.3,0.0,0.0,0.0,6.0,13.3,38.75,False,winter
2019-02-18 01:00:00,53.004,18,2,0,1,-1.5,0.0,0.0,0.0,6.6,12.6,39.41,False,winter
2019-02-18 02:00:00,35.949612,18,2,0,2,-1.7,0.0,0.0,0.0,6.6,12.2,38.78,False,winter
2019-02-18 03:00:00,31.840912,18,2,0,3,-1.7,0.0,0.0,0.0,6.8,11.7,38.78,False,winter
2019-02-18 04:00:00,31.940712,18,2,0,4,-1.8,0.0,0.0,0.0,6.7,11.2,38.2,False,winter
2019-02-18 05:00:00,38.452612,18,2,0,5,-1.7,0.0,0.0,0.0,6.2,9.4,38.8,False,winter
2019-02-18 06:00:00,44.647991,18,2,0,6,-1.8,0.0,0.0,0.0,5.3,6.8,40,False,winter
2019-02-18 07:00:00,58.663391,18,2,0,7,-1.7,0.0,0.0,11.0,4.2,5.9,51.72,False,winter
2019-02-18 08:00:00,62.343491,18,2,0,8,0.5,0.0,0.0,112.0,5.6,7.4,57.37,False,winter
2019-02-18 09:00:00,52.321091,18,2,0,9,3.9,0.0,0.0,247.0,4.4,8.3,56.01,False,winter
2019-02-18 10:00:00,51.460791,18,2,0,10,6.4,0.0,0.0,363.0,4.3,6.1,52.61,False,winter
2019-02-18 11:00:00,48.329391,18,2,0,11,8.3,0.0,0.0,439.0,3.7,5.2,48.43,False,winter
2019-02-18 12:00:00,42.906391,18,2,0,12,9.9,0.0,0.0,466.0,3.7,4.8,44.81,False,winter
2019-02-18 13:00:00,52.632491,18,2,0,13,10.9,0.0,0.0,442.0,4.0,5.4,43.09,False,winter
2019-02-18 14:00:00,55.141991,18,2,0,14,11.4,0.0,0.0,369.0,4.3,6.1,42.91,False,winter
2019-02-18 15:00:00,47.314091,18,2,0,15,11.0,0.0,0.0,256.0,4.4,7.9,44.73,False,winter
2019-02-18 16:00:00,44.040891,18,2,0,16,9.5,0.0,0.0,121.0,7.6,10.9,47.35,False,winter
2019-02-18 17:00:00,48.699491,18,2,0,17,6.7,0.0,0.0,15.0,9.3,14.1,50.9,False,winter
2019-02-18 18:00:00,63.852891,18,2,0,18,4.0,0.0,0.0,0.0,9.8,15.6,52.94,False,winter
2019-02-18 19:00:00,79.328891,18,2,0,19,2.9,0.0,1.0,0.0,9.4,15.2,56.94,False,winter
2019-02-18 20:00:00,78.065591,18,2,0,20,1.6,0.0,2.0,0.0,8.4,16.4,55.76,False,winter
2019-02-18 21:00:00,68.396291,18,2,0,21,0.5,0.0,1.0,0.0,7.9,17.9,51.91,False,winter
2019-02-18 22:00:00,65.029791,18,2,0,22,-0.1,0.0,0.0,0.0,7.6,19.9,43.98,False,winter
