,Date_Time,kWh,day_of_month,month,day_of_week,hour,temp,rain,cloudcover,radiatiation,windspeed_10m,windspeed_100m
0,2019-01-01 00:00:00,54.004,1,1,1,0,6.2,0.0,100.0,0.0,10.2,19.4
1,2019-01-01 01:00:00,57.139,1,1,1,1,6.0,0.0,100.0,0.0,10.9,20.7
2,2019-01-01 02:00:00,52.605,1,1,1,2,5.8,0.0,100.0,0.0,12.3,22.5
3,2019-01-01 03:00:00,53.1,1,1,1,3,5.4,0.0,100.0,0.0,12.9,23.1
4,2019-01-01 04:00:00,43.413,1,1,1,4,5.2,0.0,100.0,0.0,13.9,25.0
5,2019-01-01 05:00:00,39.792,1,1,1,5,5.1,0.0,100.0,0.0,14.1,24.8
6,2019-01-01 06:00:00,57.691,1,1,1,6,5.0,0.0,100.0,0.0,15.0,26.4
7,2019-01-01 07:00:00,55.196,1,1,1,7,5.8,0.0,100.0,0.0,16.3,28.5
8,2019-01-01 08:00:00,46.097,1,1,1,8,5.8,0.0,100.0,3.0,17.7,29.9
9,2019-01-01 09:00:00,53.993,1,1,1,9,5.8,0.0,90.0,18.0,18.7,30.2
10,2019-01-01 10:00:00,63.437,1,1,1,10,5.7,0.0,90.0,36.0,18.0,29.5
11,2019-01-01 11:00:00,83.69,1,1,1,11,5.7,0.1,99.0,64.0,18.5,30.4
12,2019-01-01 12:00:00,101.448,1,1,1,12,5.6,0.1,100.0,55.0,19.8,32.4
13,2019-01-01 13:00:00,100.225,1,1,1,13,5.4,0.1,100.0,39.0,21.2,34.1
14,2019-01-01 14:00:00,94.794,1,1,1,14,5.3,0.2,100.0,20.0,21.1,34.8
15,2019-01-01 15:00:00,112.56,1,1,1,15,5.2,0.3,100.0,9.0,21.8,35.8
16,2019-01-01 16:00:00,101.649,1,1,1,16,5.3,0.3,100.0,0.0,21.6,35.6
17,2019-01-01 17:00:00,95.952,1,1,1,17,5.4,0.2,100.0,0.0,22.0,36.0
18,2019-01-01 18:00:00,101.599,1,1,1,18,5.4,0.3,83.0,0.0,23.8,39.1
19,2019-01-01 19:00:00,115.515,1,1,1,19,4.9,0.6,51.0,0.0,22.9,38.5
20,2019-01-01 20:00:00,111.27,1,1,1,20,4.3,0.0,68.0,0.0,21.9,37.2
21,2019-01-01 21:00:00,99.482,1,1,1,21,3.7,0.1,70.0,0.0,21.4,36.4
22,2019-01-01 22:00:00,89.15,1,1,1,22,3.1,0.2,100.0,0.0,19.2,33.5
23,2019-01-01 23:00:00,72.751,1,1,1,23,2.5,0.2,100.0,0.0,20.1,33.4
24,2019-01-02 00:00:00,67.584,2,1,2,0,2.1,0.1,100.0,0.0,21.1,35.0
25,2019-01-02 01:00:00,58.206,2,1,2,1,1.6,0.1,69.0,0.0,22.1,36.7
26,2019-01-02 02:00:00,46.744,2,1,2,2,1.4,0.0,93.0,0.0,22.3,37.4
27,2019-01-02 03:00:00,47.855,2,1,2,3,1.4,0.0,98.0,0.0,22.3,36.9
28,2019-01-02 04:00:00,43.046,2,1,2,4,1.7,0.0,94.0,0.0,22.7,37.5
29,2019-01-02 05:00:00,47.362,2,1,2,5,2.1,0.0,97.0,0.0,22.5,37.0
30,2019-01-02 06:00:00,68.484,2,1,2,6,2.4,0.0,59.0,0.0,20.5,34.2
31,2019-01-02 07:00:00,65.667,2,1,2,7,1.9,0.0,41.0,0.0,17.7,30.9
32,2019-01-02 08:00:00,62.583,2,1,2,8,1.7,0.0,45.0,11.0,16.6,29.0
33,2019-01-02 09:00:00,82.273,2,1,2,9,2.1,0.0,49.0,73.0,17.6,30.9
34,2019-01-02 10:00:00,86.764,2,1,2,10,2.4,0.1,74.0,140.0,17.6,26.6
35,2019-01-02 11:00:00,81.843,2,1,2,11,3.0,0.0,59.0,193.0,19.1,28.7
36,2019-01-02 12:00:00,74.348,2,1,2,12,2.8,0.2,48.0,201.0,21.4,32.4
37,2019-01-02 13:00:00,95.477,2,1,2,13,2.6,0.0,18.0,167.0,21.1,33.0
38,2019-01-02 14:00:00,98.546,2,1,2,14,2.4,0.0,7.0,134.0,20.0,32.2
39,2019-01-02 15:00:00,88.697,2,1,2,15,1.9,0.0,12.0,64.0,17.9,30.1
40,2019-01-02 16:00:00,92.141,2,1,2,16,1.2,0.0,16.0,4.0,16.5,29.3
41,2019-01-02 17:00:00,80.741,2,1,2,17,0.7,0.0,35.0,0.0,15.7,28.7
42,2019-01-02 18:00:00,92.562,2,1,2,18,0.4,0.0,52.0,0.0,15.7,28.0
43,2019-01-02 19:00:00,119.617,2,1,2,19,0.4,0.0,76.0,0.0,14.8,26.6
44,2019-01-02 20:00:00,116.041,2,1,2,20,0.2,0.0,92.0,0.0,14.3,25.5
45,2019-01-02 21:00:00,107.069,2,1,2,21,-0.0,0.0,87.0,0.0,13.9,24.0
46,2019-01-02 22:00:00,103.282,2,1,2,22,-0.4,0.0,63.0,0.0,11.9,21.6
47,2019-01-02 23:00:00,84.721,2,1,2,23,-0.7,0.0,44.0,0.0,10.9,20.3
48,2019-01-03 00:00:00,66.444,3,1,3,0,-0.9,0.0,71.0,0.0,12.0,21.2
49,2019-01-03 01:00:00,59.05,3,1,3,1,-1.1,0.0,71.0,0.0,13.2,23.0
50,2019-01-03 02:00:00,51.133,3,1,3,2,-1.3,0.0,42.0,0.0,12.4,21.9
51,2019-01-03 03:00:00,49.768,3,1,3,3,-1.5,0.0,21.0,0.0,11.4,20.8
52,2019-01-03 04:00:00,47.632,3,1,3,4,-1.7,0.0,14.0,0.0,10.8,20.8
53,2019-01-03 05:00:00,59.011,3,1,3,5,-2.0,0.0,4.0,0.0,10.8,20.8
54,2019-01-03 06:00:00,71.665,3,1,3,6,-2.2,0.0,18.0,0.0,9.2,19.4
55,2019-01-03 07:00:00,73.502,3,1,3,7,-2.6,0.0,28.0,0.0,8.6,17.6
56,2019-01-03 08:00:00,77.655,3,1,3,8,-2.7,0.0,25.0,12.0,9.0,17.1
57,2019-01-03 09:00:00,88.614,3,1,3,9,-1.2,0.0,10.0,88.0,9.4,17.1
58,2019-01-03 10:00:00,90.017,3,1,3,10,-0.0,0.0,27.0,168.0,10.0,14.9
59,2019-01-03 11:00:00,75.004,3,1,3,11,0.8,0.0,48.0,211.0,10.9,15.6
60,2019-01-03 12:00:00,71.341,3,1,3,12,1.6,0.0,72.0,205.0,12.8,18.2
61,2019-01-03 13:00:00,84.021,3,1,3,13,1.8,0.0,59.0,152.0,12.3,18.4
62,2019-01-03 14:00:00,87.088,3,1,3,14,1.4,0.0,54.0,111.0,10.5,17.4
63,2019-01-03 15:00:00,76.599,3,1,3,15,0.6,0.0,33.0,57.0,7.4,17.1
64,2019-01-03 16:00:00,85.352,3,1,3,16,-0.2,0.0,34.0,4.0,8.2,18.8
65,2019-01-03 17:00:00,86.059,3,1,3,17,-0.8,0.0,14.0,0.0,8.4,19.9
66,2019-01-03 18:00:00,97.429,3,1,3,18,-0.8,0.0,27.0,0.0,8.4,19.8
67,2019-01-03 19:00:00,136.161,3,1,3,19,-1.1,0.0,74.0,0.0,8.7,19.0
68,2019-01-03 20:00:00,134.36,3,1,3,20,-0.6,0.0,100.0,0.0,8.9,19.4
69,2019-01-03 21:00:00,116.968,3,1,3,21,-0.5,0.0,76.0,0.0,9.7,19.7
70,2019-01-03 22:00:00,107.359,3,1,3,22,-0.5,0.0,100.0,0.0,10.8,20.3
71,2019-01-03 23:00:00,83.957,3,1,3,23,-0.6,0.0,100.0,0.0,9.9,18.7
72,2019-01-04 00:00:00,78.438,4,1,4,0,-0.9,0.0,100.0,0.0,9.5,17.6
73,2019-01-04 01:00:00,68.719,4,1,4,1,-1.1,0.0,100.0,0.0,9.5,17.7
74,2019-01-04 02:00:00,57.378,4,1,4,2,-1.1,0.0,100.0,0.0,9.2,17.8
75,2019-01-04 03:00:00,48.752,4,1,4,3,-1.0,0.0,100.0,0.0,8.7,17.1
76,2019-01-04 04:00:00,56.025,4,1,4,4,-0.5,0.0,100.0,0.0,9.3,17.4
77,2019-01-04 05:00:00,57.185,4,1,4,5,-0.4,0.0,100.0,0.0,9.7,17.9
78,2019-01-04 06:00:00,70.06,4,1,4,6,-0.4,0.0,100.0,0.0,8.7,17.2
79,2019-01-04 07:00:00,77.487,4,1,4,7,-0.1,0.0,100.0,0.0,8.0,16.4
80,2019-01-04 08:00:00,74.067,4,1,4,8,-0.1,0.0,81.0,8.0,9.0,17.8
81,2019-01-04 09:00:00,97.419,4,1,4,9,0.3,0.0,83.0,45.0,10.1,18.9
82,2019-01-04 10:00:00,98.619,4,1,4,10,0.9,0.0,100.0,86.0,12.0,18.9
83,2019-01-04 11:00:00,89.57,4,1,4,11,1.4,0.0,100.0,143.0,13.4,19.9
84,2019-01-04 12:00:00,81.212,4,1,4,12,1.7,0.0,100.0,134.0,14.1,21.4
85,2019-01-04 13:00:00,94.157,4,1,4,13,1.8,0.0,100.0,83.0,15.9,24.5
86,2019-01-04 14:00:00,118.755,4,1,4,14,1.5,0.0,100.0,38.0,15.6,26.0
87,2019-01-04 15:00:00,91.504,4,1,4,15,1.4,0.0,100.0,15.0,15.7,26.5
88,2019-01-04 16:00:00,99.001,4,1,4,16,1.2,0.0,100.0,2.0,15.5,27.0
89,2019-01-04 17:00:00,98.675,4,1,4,17,1.4,0.0,100.0,0.0,16.3,28.1
90,2019-01-04 18:00:00,105.314,4,1,4,18,1.4,0.1,100.0,0.0,18.1,30.6
91,2019-01-04 19:00:00,129.538,4,1,4,19,1.5,0.1,100.0,0.0,17.3,29.7
92,2019-01-04 20:00:00,132.789,4,1,4,20,1.6,0.1,100.0,0.0,16.6,28.5
93,2019-01-04 21:00:00,105.601,4,1,4,21,1.4,0.1,100.0,0.0,16.6,28.7
94,2019-01-04 22:00:00,98.718,4,1,4,22,1.4,0.1,100.0,0.0,16.2,28.3
95,2019-01-04 23:00:00,85.975,4,1,4,23,1.5,0.1,100.0,0.0,16.6,29.2
96,2019-01-05 00:00:00,71.397,5,1,5,0,1.6,0.2,100.0,0.0,17.7,30.6
97,2019-01-05 01:00:00,61.6,5,1,5,1,1.7,0.2,100.0,0.0,18.4,32.1
98,2019-01-05 02:00:00,55.727,5,1,5,2,1.8,0.2,100.0,0.0,19.5,33.1
99,2019-01-05 03:00:00,49.707,5,1,5,3,1.8,0.3,100.0,0.0,20.9,36.0
100,2019-01-05 04:00:00,50.636,5,1,5,4,1.6,0.4,100.0,0.0,22.0,37.1
101,2019-01-05 05:00:00,49.926,5,1,5,5,1.7,0.4,100.0,0.0,22.0,37.5
102,2019-01-05 06:00:00,71.955,5,1,5,6,1.7,0.3,100.0,0.0,22.0,37.5
103,2019-01-05 07:00:00,65.073,5,1,5,7,1.7,0.3,100.0,0.0,21.2,36.5
104,2019-01-05 08:00:00,77.513,5,1,5,8,1.9,0.3,100.0,1.0,20.7,35.6
105,2019-01-05 09:00:00,87.475,5,1,5,9,2.3,0.5,100.0,10.0,19.9,33.9
106,2019-01-05 10:00:00,101.452,5,1,5,10,3.2,0.4,100.0,17.0,17.8,30.1
107,2019-01-05 11:00:00,106.899,5,1,5,11,4.3,0.3,100.0,29.0,17.0,28.4
108,2019-01-05 12:00:00,99.01,5,1,5,12,5.1,0.3,100.0,28.0,18.0,28.0
109,2019-01-05 13:00:00,109.522,5,1,5,13,5.5,0.3,100.0,24.0,18.7,28.8
110,2019-01-05 14:00:00,104.171,5,1,5,14,5.7,0.3,100.0,18.0,17.9,28.8
111,2019-01-05 15:00:00,108.046,5,1,5,15,5.8,0.2,100.0,11.0,17.6,29.5
112,2019-01-05 16:00:00,105.165,5,1,5,16,5.7,0.2,100.0,1.0,17.1,29.5
113,2019-01-05 17:00:00,98.91,5,1,5,17,5.7,0.2,100.0,0.0,17.1,29.8
114,2019-01-05 18:00:00,120.157,5,1,5,18,5.7,0.2,100.0,0.0,16.3,28.7
115,2019-01-05 19:00:00,125.118,5,1,5,19,5.3,0.2,100.0,0.0,16.1,28.2
116,2019-01-05 20:00:00,112.87,5,1,5,20,5.3,0.2,100.0,0.0,16.0,27.8
117,2019-01-05 21:00:00,106.995,5,1,5,21,5.3,0.2,100.0,0.0,15.8,27.6
118,2019-01-05 22:00:00,95.437,5,1,5,22,5.3,0.1,100.0,0.0,15.9,28.2
119,2019-01-05 23:00:00,73.111,5,1,5,23,5.3,0.2,100.0,0.0,15.6,27.4
120,2019-01-06 00:00:00,63.209,6,1,6,0,5.2,0.3,100.0,0.0,14.7,25.8
121,2019-01-06 01:00:00,55.853,6,1,6,1,5.1,0.4,100.0,0.0,14.1,24.4
122,2019-01-06 02:00:00,50.169,6,1,6,2,5.1,0.4,100.0,0.0,13.8,23.2
123,2019-01-06 03:00:00,42.223,6,1,6,3,5.1,0.2,100.0,0.0,13.0,22.4
124,2019-01-06 04:00:00,43.656,6,1,6,4,5.1,0.1,100.0,0.0,12.9,22.2
125,2019-01-06 05:00:00,44.921,6,1,6,5,5.0,0.1,100.0,0.0,12.4,21.9
126,2019-01-06 06:00:00,49.513,6,1,6,6,4.9,0.2,100.0,0.0,11.8,20.9
127,2019-01-06 07:00:00,62.738,6,1,6,7,4.8,0.2,100.0,0.0,10.7,19.6
128,2019-01-06 08:00:00,59.892,6,1,6,8,4.9,0.1,100.0,2.0,9.9,18.2
129,2019-01-06 09:00:00,78.444,6,1,6,9,5.0,0.1,100.0,11.0,9.2,16.9
130,2019-01-06 10:00:00,82.857,6,1,6,10,5.2,0.1,100.0,32.0,8.9,15.0
131,2019-01-06 11:00:00,106.418,6,1,6,11,5.5,0.1,100.0,58.0,9.2,16.4
132,2019-01-06 12:00:00,108.23,6,1,6,12,5.7,0.0,100.0,66.0,10.4,17.9
133,2019-01-06 13:00:00,119.035,6,1,6,13,5.8,0.1,100.0,63.0,10.5,17.3
134,2019-01-06 14:00:00,110.003,6,1,6,14,5.8,0.2,100.0,52.0,10.2,17.5
135,2019-01-06 15:00:00,111.21,6,1,6,15,5.4,0.2,100.0,17.0,10.1,18.2
136,2019-01-06 16:00:00,85.381,6,1,6,16,5.2,0.1,100.0,2.0,11.3,20.1
137,2019-01-06 17:00:00,85.655,6,1,6,17,5.0,0.1,100.0,0.0,12.1,20.9
138,2019-01-06 18:00:00,119.67,6,1,6,18,4.9,0.2,100.0,0.0,12.0,20.7
139,2019-01-06 19:00:00,128.695,6,1,6,19,4.9,0.0,100.0,0.0,12.0,21.3
140,2019-01-06 20:00:00,119.454,6,1,6,20,4.9,0.0,100.0,0.0,12.1,21.1
141,2019-01-06 21:00:00,104.279,6,1,6,21,4.8,0.0,100.0,0.0,11.9,20.9
142,2019-01-06 22:00:00,87.071,6,1,6,22,4.7,0.0,100.0,0.0,13.4,22.9
143,2019-01-06 23:00:00,72.063,6,1,6,23,4.7,0.1,100.0,0.0,13.2,23.0
144,2019-01-07 00:00:00,56.332,7,1,0,0,4.6,0.1,100.0,0.0,13.4,23.7
145,2019-01-07 01:00:00,45.701,7,1,0,1,4.5,0.1,100.0,0.0,13.2,23.6
146,2019-01-07 02:00:00,41.018,7,1,0,2,4.4,0.0,100.0,0.0,12.6,22.1
147,2019-01-07 03:00:00,39.33,7,1,0,3,4.2,0.0,100.0,0.0,12.4,21.8
148,2019-01-07 04:00:00,42.962,7,1,0,4,4.1,0.0,100.0,0.0,12.2,21.1
149,2019-01-07 05:00:00,49.929,7,1,0,5,4.0,0.0,100.0,0.0,11.3,20.1
150,2019-01-07 06:00:00,61.106,7,1,0,6,4.0,0.0,100.0,0.0,11.1,19.6
151,2019-01-07 07:00:00,83.645,7,1,0,7,3.9,0.0,100.0,0.0,11.1,19.5
152,2019-01-07 08:00:00,81.879,7,1,0,8,3.9,0.0,100.0,4.0,10.0,17.9
153,2019-01-07 09:00:00,87.994,7,1,0,9,4.1,0.0,96.0,26.0,10.8,19.3
154,2019-01-07 10:00:00,87.218,7,1,0,10,4.5,0.0,100.0,64.0,12.1,19.1
155,2019-01-07 11:00:00,88.082,7,1,0,11,4.5,0.0,100.0,50.0,12.2,18.4
156,2019-01-07 12:00:00,77.548,7,1,0,12,4.5,0.0,100.0,55.0,12.8,19.7
157,2019-01-07 13:00:00,95.363,7,1,0,13,4.8,0.0,95.0,88.0,12.2,20.6
158,2019-01-07 14:00:00,99.159,7,1,0,14,4.6,0.0,89.0,68.0,13.7,22.3
159,2019-01-07 15:00:00,92.612,7,1,0,15,4.3,0.0,100.0,40.0,13.8,23.1
160,2019-01-07 16:00:00,84.659,7,1,0,16,3.8,0.0,100.0,3.0,14.1,24.8
161,2019-01-07 17:00:00,90.99,7,1,0,17,3.4,0.0,100.0,0.0,14.9,25.8
162,2019-01-07 18:00:00,100.542,7,1,0,18,3.0,0.0,100.0,0.0,15.0,26.1
163,2019-01-07 19:00:00,131.39,7,1,0,19,3.0,0.0,100.0,0.0,15.6,27.5
164,2019-01-07 20:00:00,133.804,7,1,0,20,2.9,0.1,100.0,0.0,17.2,29.3
165,2019-01-07 21:00:00,108.322,7,1,0,21,2.7,0.3,100.0,0.0,18.9,30.6
166,2019-01-07 22:00:00,97.009,7,1,0,22,2.2,0.5,100.0,0.0,16.6,28.4
167,2019-01-07 23:00:00,74.909,7,1,0,23,2.1,0.4,100.0,0.0,18.9,33.7
168,2019-01-08 00:00:00,60.541,8,1,1,0,2.0,0.5,100.0,0.0,21.0,36.8
169,2019-01-08 01:00:00,48.096,8,1,1,1,2.0,0.7,100.0,0.0,22.9,38.8
170,2019-01-08 02:00:00,48.354,8,1,1,2,2.3,0.7,100.0,0.0,23.6,40.1
171,2019-01-08 03:00:00,45.041,8,1,1,3,2.8,0.6,100.0,0.0,23.8,40.5
172,2019-01-08 04:00:00,46.899,8,1,1,4,3.4,0.5,100.0,0.0,24.1,40.1
173,2019-01-08 05:00:00,51.237,8,1,1,5,4.0,0.2,100.0,0.0,23.8,38.8
174,2019-01-08 06:00:00,64.272,8,1,1,6,4.5,0.2,100.0,0.0,22.3,35.9
175,2019-01-08 07:00:00,79.776,8,1,1,7,4.5,0.1,100.0,0.0,21.9,35.9
176,2019-01-08 08:00:00,88.341,8,1,1,8,4.4,0.5,100.0,6.0,23.6,38.7
177,2019-01-08 09:00:00,86.459,8,1,1,9,4.5,0.3,89.0,41.0,26.8,43.3
178,2019-01-08 10:00:00,76.118,8,1,1,10,4.7,0.0,57.0,46.0,23.9,39.0
179,2019-01-08 11:00:00,72.509,8,1,1,11,5.0,0.1,71.0,113.0,28.3,46.3
180,2019-01-08 12:00:00,73.13,8,1,1,12,5.1,0.3,100.0,107.0,30.3,48.0
181,2019-01-08 13:00:00,87.456,8,1,1,13,5.1,0.5,100.0,105.0,29.8,48.1
182,2019-01-08 14:00:00,96.175,8,1,1,14,4.8,0.6,100.0,104.0,28.1,46.1
183,2019-01-08 15:00:00,89.784,8,1,1,15,4.3,0.3,100.0,23.0,27.4,45.1
184,2019-01-08 16:00:00,97.143,8,1,1,16,4.2,0.1,100.0,3.0,27.2,44.8
185,2019-01-08 17:00:00,101.183,8,1,1,17,3.9,0.2,65.0,0.0,26.2,43.5
186,2019-01-08 18:00:00,103.971,8,1,1,18,3.4,0.2,100.0,0.0,27.3,44.9
187,2019-01-08 19:00:00,124.035,8,1,1,19,3.3,0.5,100.0,0.0,28.2,46.1
188,2019-01-08 20:00:00,122.788,8,1,1,20,3.2,0.3,100.0,0.0,28.4,46.8
189,2019-01-08 21:00:00,107.405,8,1,1,21,3.1,0.4,100.0,0.0,26.9,44.4
190,2019-01-08 22:00:00,90.719,8,1,1,22,3.0,0.3,100.0,0.0,23.1,38.9
191,2019-01-08 23:00:00,74.579,8,1,1,23,2.8,0.3,82.0,0.0,23.7,40.0
192,2019-01-09 00:00:00,60.8,9,1,2,0,2.5,0.4,100.0,0.0,24.0,39.9
193,2019-01-09 01:00:00,51.483,9,1,2,1,2.1,0.3,100.0,0.0,23.0,39.0
194,2019-01-09 02:00:00,49.729,9,1,2,2,1.8,0.3,100.0,0.0,21.7,36.9
195,2019-01-09 03:00:00,44.463,9,1,2,3,1.7,0.2,100.0,0.0,21.4,36.4
196,2019-01-09 04:00:00,44.074,9,1,2,4,1.3,0.1,100.0,0.0,22.2,37.1
197,2019-01-09 05:00:00,52.565,9,1,2,5,1.2,0.1,100.0,0.0,21.7,36.9
198,2019-01-09 06:00:00,69.024,9,1,2,6,1.1,0.1,100.0,0.0,20.7,35.4
199,2019-01-09 07:00:00,83.903,9,1,2,7,0.9,0.0,100.0,0.0,19.1,33.2
200,2019-01-09 08:00:00,89.874,9,1,2,8,0.8,0.0,100.0,9.0,18.1,31.0
201,2019-01-09 09:00:00,92.476,9,1,2,9,1.1,0.0,100.0,51.0,17.6,30.0
202,2019-01-09 10:00:00,86.138,9,1,2,10,1.4,0.0,100.0,89.0,15.4,23.3
203,2019-01-09 11:00:00,91.642,9,1,2,11,1.8,0.0,100.0,116.0,18.7,28.6
204,2019-01-09 12:00:00,75.108,9,1,2,12,2.1,0.0,100.0,138.0,20.9,31.3
205,2019-01-09 13:00:00,96.979,9,1,2,13,2.1,0.0,100.0,106.0,22.6,33.9
206,2019-01-09 14:00:00,106.701,9,1,2,14,1.9,0.0,100.0,75.0,21.1,33.2
207,2019-01-09 15:00:00,97.452,9,1,2,15,1.6,0.0,100.0,23.0,19.8,32.2
208,2019-01-09 16:00:00,103.812,9,1,2,16,1.3,0.0,100.0,4.0,18.5,30.7
209,2019-01-09 17:00:00,99.36,9,1,2,17,1.1,0.0,100.0,0.0,18.0,30.0
210,2019-01-09 18:00:00,104.165,9,1,2,18,1.0,0.0,100.0,0.0,17.9,29.6
211,2019-01-09 19:00:00,137.874,9,1,2,19,0.9,0.0,100.0,0.0,16.7,28.5
212,2019-01-09 20:00:00,118.376,9,1,2,20,0.8,0.0,100.0,0.0,16.0,27.4
213,2019-01-09 21:00:00,106.769,9,1,2,21,0.7,0.0,100.0,0.0,15.6,26.6
214,2019-01-09 22:00:00,96.3,9,1,2,22,0.6,0.0,100.0,0.0,13.8,24.7
215,2019-01-09 23:00:00,77.385,9,1,2,23,0.6,0.0,100.0,0.0,14.7,25.2
216,2019-01-10 00:00:00,67.97,10,1,3,0,0.6,0.0,100.0,0.0,15.5,26.3
217,2019-01-10 01:00:00,53.27,10,1,3,1,0.8,0.0,90.0,0.0,15.8,26.7
218,2019-01-10 02:00:00,45.283,10,1,3,2,0.8,0.0,100.0,0.0,16.1,27.5
219,2019-01-10 03:00:00,47.37,10,1,3,3,0.6,0.0,100.0,0.0,16.1,27.5
220,2019-01-10 04:00:00,50.209,10,1,3,4,0.4,0.0,100.0,0.0,15.9,27.3
221,2019-01-10 05:00:00,61.374,10,1,3,5,0.2,0.0,100.0,0.0,16.1,27.9
222,2019-01-10 06:00:00,67.995,10,1,3,6,0.3,0.0,100.0,0.0,15.9,27.0
223,2019-01-10 07:00:00,80.801,10,1,3,7,0.4,0.0,100.0,0.0,15.1,25.9
224,2019-01-10 08:00:00,95.724,10,1,3,8,0.3,0.0,94.0,10.0,14.1,23.9
225,2019-01-10 09:00:00,97.934,10,1,3,9,0.6,0.0,89.0,87.0,13.3,21.3
226,2019-01-10 10:00:00,86.5,10,1,3,10,1.2,0.0,93.0,144.0,15.4,22.0
227,2019-01-10 11:00:00,90.275,10,1,3,11,1.7,0.0,94.0,170.0,15.1,21.8
228,2019-01-10 12:00:00,83.062,10,1,3,12,1.8,0.0,83.0,162.0,13.9,19.8
229,2019-01-10 13:00:00,95.6285,10,1,3,13,2.0,0.0,83.0,187.0,12.4,17.5
230,2019-01-10 14:00:00,111.771,10,1,3,14,1.7,0.0,85.0,133.0,11.6,16.7
231,2019-01-10 15:00:00,103.083,10,1,3,15,1.0,0.0,78.0,78.0,10.8,16.6
232,2019-01-10 16:00:00,102.267,10,1,3,16,-0.1,0.0,61.0,9.0,8.6,15.5
233,2019-01-10 17:00:00,97.75,10,1,3,17,-0.9,0.0,47.0,0.0,7.9,15.1
234,2019-01-10 18:00:00,106.791,10,1,3,18,-1.8,0.0,56.0,0.0,7.6,14.4
235,2019-01-10 19:00:00,128.124,10,1,3,19,-1.7,0.0,48.0,0.0,6.5,12.6
236,2019-01-10 20:00:00,109.47,10,1,3,20,-2.1,0.0,50.0,0.0,4.7,10.1
237,2019-01-10 21:00:00,112.035,10,1,3,21,-1.8,0.0,61.0,0.0,3.0,7.6
238,2019-01-10 22:00:00,93.692,10,1,3,22,-1.4,0.0,72.0,0.0,3.1,6.9
239,2019-01-10 23:00:00,78.358,10,1,3,23,-2.0,0.0,91.0,0.0,3.9,8.0
240,2019-01-11 00:00:00,66.333,11,1,4,0,-2.2,0.0,100.0,0.0,4.8,8.9
241,2019-01-11 01:00:00,55.644,11,1,4,1,-2.3,0.0,100.0,0.0,5.8,10.0
242,2019-01-11 02:00:00,46.852,11,1,4,2,-2.2,0.0,100.0,0.0,5.8,9.7
243,2019-01-11 03:00:00,50.355,11,1,4,3,-1.9,0.0,94.0,0.0,5.9,10.1
244,2019-01-11 04:00:00,54.67,11,1,4,4,-1.6,0.0,100.0,0.0,6.6,10.7
245,2019-01-11 05:00:00,54.172,11,1,4,5,-1.3,0.0,100.0,0.0,7.8,12.4
246,2019-01-11 06:00:00,66.754,11,1,4,6,-1.2,0.0,100.0,0.0,9.1,15.1
247,2019-01-11 07:00:00,91.102,11,1,4,7,-1.1,0.0,100.0,0.0,11.4,17.8
248,2019-01-11 08:00:00,104.759,11,1,4,8,-0.9,0.0,100.0,4.0,13.4,20.5
249,2019-01-11 09:00:00,115.475,11,1,4,9,-0.7,0.0,100.0,22.0,13.8,21.1
250,2019-01-11 10:00:00,109.268,11,1,4,10,-0.4,0.0,100.0,36.0,12.6,19.0
251,2019-01-11 11:00:00,95.983,11,1,4,11,-0.2,0.0,100.0,51.0,13.9,21.1
252,2019-01-11 12:00:00,74.462,11,1,4,12,0.0,0.0,100.0,64.0,14.4,21.9
253,2019-01-11 13:00:00,104.234,11,1,4,13,0.2,0.0,100.0,63.0,16.4,25.6
254,2019-01-11 14:00:00,125.288,11,1,4,14,0.2,0.0,100.0,40.0,16.7,26.4
255,2019-01-11 15:00:00,127.989,11,1,4,15,0.2,0.0,100.0,18.0,16.7,28.7
256,2019-01-11 16:00:00,111.915,11,1,4,16,0.2,0.0,100.0,3.0,15.9,27.1
257,2019-01-11 17:00:00,110.312,11,1,4,17,0.3,0.0,100.0,0.0,16.6,28.9
258,2019-01-11 18:00:00,111.952,11,1,4,18,0.7,0.0,100.0,0.0,16.7,29.1
259,2019-01-11 19:00:00,136.074,11,1,4,19,0.6,0.0,100.0,0.0,16.8,28.9
260,2019-01-11 20:00:00,133.665,11,1,4,20,1.0,0.0,91.0,0.0,16.3,29.1
261,2019-01-11 21:00:00,117.208,11,1,4,21,1.3,0.0,89.0,0.0,16.2,28.9
262,2019-01-11 22:00:00,110.599,11,1,4,22,1.7,0.0,90.0,0.0,15.2,27.0
263,2019-01-11 23:00:00,86.833,11,1,4,23,2.1,0.0,90.0,0.0,14.9,26.6
264,2019-01-12 00:00:00,67.745,12,1,5,0,2.6,0.0,90.0,0.0,14.9,26.6
265,2019-01-12 01:00:00,61.676,12,1,5,1,2.9,0.0,92.0,0.0,15.4,26.8
266,2019-01-12 02:00:00,60.439,12,1,5,2,3.2,0.1,100.0,0.0,15.4,27.1
267,2019-01-12 03:00:00,61.35,12,1,5,3,3.3,0.2,100.0,0.0,15.3,27.1
268,2019-01-12 04:00:00,53.566,12,1,5,4,3.4,0.1,100.0,0.0,15.7,27.4
269,2019-01-12 05:00:00,57.747,12,1,5,5,3.5,0.1,100.0,0.0,15.3,27.4
270,2019-01-12 06:00:00,70.445,12,1,5,6,3.6,0.0,98.0,0.0,15.7,27.8
271,2019-01-12 07:00:00,65.726,12,1,5,7,3.3,0.1,94.0,0.0,16.0,28.5
