,Date_Time,kWh,day_of_month,month,day_of_week,hour,temp,rain,cloudcover,radiatiation,windspeed_10m,windspeed_100m
33,2019-01-02 09:00:00,78.707,2,1,2,9,2.1,0.0,49.0,73.0,17.6,30.9
34,2019-01-02 10:00:00,85.218,2,1,2,10,2.4,0.1,74.0,140.0,17.6,26.6
35,2019-01-02 11:00:00,85.851,2,1,2,11,3.0,0.0,59.0,193.0,19.1,28.7
36,2019-01-02 12:00:00,81.523,2,1,2,12,2.8,0.2,48.0,201.0,21.4,32.4
37,2019-01-02 13:00:00,94.494,2,1,2,13,2.6,0.0,18.0,167.0,21.1,33.0
38,2019-01-02 14:00:00,104.612,2,1,2,14,2.4,0.0,7.0,134.0,20.0,32.2
39,2019-01-02 15:00:00,95.252,2,1,2,15,1.9,0.0,12.0,64.0,17.9,30.1
40,2019-01-02 16:00:00,89.886,2,1,2,16,1.2,0.0,16.0,4.0,16.5,29.3
41,2019-01-02 17:00:00,93.496,2,1,2,17,0.7,0.0,35.0,0.0,15.7,28.7
42,2019-01-02 18:00:00,111.231,2,1,2,18,0.4,0.0,52.0,0.0,15.7,28.0
43,2019-01-02 19:00:00,136.854,2,1,2,19,0.4,0.0,76.0,0.0,14.8,26.6
44,2019-01-02 20:00:00,135.603,2,1,2,20,0.2,0.0,92.0,0.0,14.3,25.5
45,2019-01-02 21:00:00,125.141,2,1,2,21,-0.0,0.0,87.0,0.0,13.9,24.0
46,2019-01-02 22:00:00,108.541,2,1,2,22,-0.4,0.0,63.0,0.0,11.9,21.6
47,2019-01-02 23:00:00,85.329,2,1,2,23,-0.7,0.0,44.0,0.0,10.9,20.3
48,2019-01-03 00:00:00,68.685,3,1,3,0,-0.9,0.0,71.0,0.0,12.0,21.2
49,2019-01-03 01:00:00,57.482,3,1,3,1,-1.1,0.0,71.0,0.0,13.2,23.0
50,2019-01-03 02:00:00,50.494,3,1,3,2,-1.3,0.0,42.0,0.0,12.4,21.9
51,2019-01-03 03:00:00,48.487,3,1,3,3,-1.5,0.0,21.0,0.0,11.4,20.8
52,2019-01-03 04:00:00,47.879,3,1,3,4,-1.7,0.0,14.0,0.0,10.8,20.8
53,2019-01-03 05:00:00,53.917,3,1,3,5,-2.0,0.0,4.0,0.0,10.8,20.8
54,2019-01-03 06:00:00,54.804,3,1,3,6,-2.2,0.0,18.0,0.0,9.2,19.4
55,2019-01-03 07:00:00,72.753,3,1,3,7,-2.6,0.0,28.0,0.0,8.6,17.6
56,2019-01-03 08:00:00,78.795,3,1,3,8,-2.7,0.0,25.0,12.0,9.0,17.1
57,2019-01-03 09:00:00,85.094,3,1,3,9,-1.2,0.0,10.0,88.0,9.4,17.1
58,2019-01-03 10:00:00,88.262,3,1,3,10,-0.0,0.0,27.0,168.0,10.0,14.9
59,2019-01-03 11:00:00,87.083,3,1,3,11,0.8,0.0,48.0,211.0,10.9,15.6
60,2019-01-03 12:00:00,83.962,3,1,3,12,1.6,0.0,72.0,205.0,12.8,18.2
61,2019-01-03 13:00:00,94.844,3,1,3,13,1.8,0.0,59.0,152.0,12.3,18.4
62,2019-01-03 14:00:00,91.637,3,1,3,14,1.4,0.0,54.0,111.0,10.5,17.4
63,2019-01-03 15:00:00,93.726,3,1,3,15,0.6,0.0,33.0,57.0,7.4,17.1
64,2019-01-03 16:00:00,93.871,3,1,3,16,-0.2,0.0,34.0,4.0,8.2,18.8
65,2019-01-03 17:00:00,100.389,3,1,3,17,-0.8,0.0,14.0,0.0,8.4,19.9
66,2019-01-03 18:00:00,122.765,3,1,3,18,-0.8,0.0,27.0,0.0,8.4,19.8
67,2019-01-03 19:00:00,138.001,3,1,3,19,-1.1,0.0,74.0,0.0,8.7,19.0
68,2019-01-03 20:00:00,128.207,3,1,3,20,-0.6,0.0,100.0,0.0,8.9,19.4
69,2019-01-03 21:00:00,121.272,3,1,3,21,-0.5,0.0,76.0,0.0,9.7,19.7
70,2019-01-03 22:00:00,104.793,3,1,3,22,-0.5,0.0,100.0,0.0,10.8,20.3
71,2019-01-03 23:00:00,89.472,3,1,3,23,-0.6,0.0,100.0,0.0,9.9,18.7
72,2019-01-04 00:00:00,73.666,4,1,4,0,-0.9,0.0,100.0,0.0,9.5,17.6
73,2019-01-04 01:00:00,60.823,4,1,4,1,-1.1,0.0,100.0,0.0,9.5,17.7
74,2019-01-04 02:00:00,52.389,4,1,4,2,-1.1,0.0,100.0,0.0,9.2,17.8
75,2019-01-04 03:00:00,50.723,4,1,4,3,-1.0,0.0,100.0,0.0,8.7,17.1
76,2019-01-04 04:00:00,49.906,4,1,4,4,-0.5,0.0,100.0,0.0,9.3,17.4
77,2019-01-04 05:00:00,54.837,4,1,4,5,-0.4,0.0,100.0,0.0,9.7,17.9
78,2019-01-04 06:00:00,58.619,4,1,4,6,-0.4,0.0,100.0,0.0,8.7,17.2
79,2019-01-04 07:00:00,65.976,4,1,4,7,-0.1,0.0,100.0,0.0,8.0,16.4
80,2019-01-04 08:00:00,71.31,4,1,4,8,-0.1,0.0,81.0,8.0,9.0,17.8
81,2019-01-04 09:00:00,87.555,4,1,4,9,0.3,0.0,83.0,45.0,10.1,18.9
82,2019-01-04 10:00:00,98.417,4,1,4,10,0.9,0.0,100.0,86.0,12.0,18.9
83,2019-01-04 11:00:00,94.065,4,1,4,11,1.4,0.0,100.0,143.0,13.4,19.9
84,2019-01-04 12:00:00,91.566,4,1,4,12,1.7,0.0,100.0,134.0,14.1,21.4
85,2019-01-04 13:00:00,96.734,4,1,4,13,1.8,0.0,100.0,83.0,15.9,24.5
86,2019-01-04 14:00:00,104.923,4,1,4,14,1.5,0.0,100.0,38.0,15.6,26.0
87,2019-01-04 15:00:00,110.788,4,1,4,15,1.4,0.0,100.0,15.0,15.7,26.5
88,2019-01-04 16:00:00,109.964,4,1,4,16,1.2,0.0,100.0,2.0,15.5,27.0
89,2019-01-04 17:00:00,111.552,4,1,4,17,1.4,0.0,100.0,0.0,16.3,28.1
90,2019-01-04 18:00:00,123.12,4,1,4,18,1.4,0.1,100.0,0.0,18.1,30.6
91,2019-01-04 19:00:00,152.727,4,1,4,19,1.5,0.1,100.0,0.0,17.3,29.7
92,2019-01-04 20:00:00,133.551,4,1,4,20,1.6,0.1,100.0,0.0,16.6,28.5
93,2019-01-04 21:00:00,113.655,4,1,4,21,1.4,0.1,100.0,0.0,16.6,28.7
94,2019-01-04 22:00:00,102.723,4,1,4,22,1.4,0.1,100.0,0.0,16.2,28.3
95,2019-01-04 23:00:00,90.874,4,1,4,23,1.5,0.1,100.0,0.0,16.6,29.2
96,2019-01-05 00:00:00,80.297,5,1,5,0,1.6,0.2,100.0,0.0,17.7,30.6
97,2019-01-05 01:00:00,59.074,5,1,5,1,1.7,0.2,100.0,0.0,18.4,32.1
98,2019-01-05 02:00:00,45.703,5,1,5,2,1.8,0.2,100.0,0.0,19.5,33.1
99,2019-01-05 03:00:00,43.602,5,1,5,3,1.8,0.3,100.0,0.0,20.9,36.0
100,2019-01-05 04:00:00,47.521,5,1,5,4,1.6,0.4,100.0,0.0,22.0,37.1
101,2019-01-05 05:00:00,49.028,5,1,5,5,1.7,0.4,100.0,0.0,22.0,37.5
102,2019-01-05 06:00:00,51.541,5,1,5,6,1.7,0.3,100.0,0.0,22.0,37.5
103,2019-01-05 07:00:00,60.11,5,1,5,7,1.7,0.3,100.0,0.0,21.2,36.5
104,2019-01-05 08:00:00,71.176,5,1,5,8,1.9,0.3,100.0,1.0,20.7,35.6
105,2019-01-05 09:00:00,95.517,5,1,5,9,2.3,0.5,100.0,10.0,19.9,33.9
106,2019-01-05 10:00:00,94.766,5,1,5,10,3.2,0.4,100.0,17.0,17.8,30.1
107,2019-01-05 11:00:00,97.247,5,1,5,11,4.3,0.3,100.0,29.0,17.0,28.4
108,2019-01-05 12:00:00,109.03,5,1,5,12,5.1,0.3,100.0,28.0,18.0,28.0
109,2019-01-05 13:00:00,111.558,5,1,5,13,5.5,0.3,100.0,24.0,18.7,28.8
110,2019-01-05 14:00:00,114.915,5,1,5,14,5.7,0.3,100.0,18.0,17.9,28.8
111,2019-01-05 15:00:00,113.659,5,1,5,15,5.8,0.2,100.0,11.0,17.6,29.5
112,2019-01-05 16:00:00,110.947,5,1,5,16,5.7,0.2,100.0,1.0,17.1,29.5
113,2019-01-05 17:00:00,122.994,5,1,5,17,5.7,0.2,100.0,0.0,17.1,29.8
114,2019-01-05 18:00:00,124.69,5,1,5,18,5.7,0.2,100.0,0.0,16.3,28.7
115,2019-01-05 19:00:00,125.395,5,1,5,19,5.3,0.2,100.0,0.0,16.1,28.2
116,2019-01-05 20:00:00,114.697,5,1,5,20,5.3,0.2,100.0,0.0,16.0,27.8
117,2019-01-05 21:00:00,116.775,5,1,5,21,5.3,0.2,100.0,0.0,15.8,27.6
118,2019-01-05 22:00:00,103.108,5,1,5,22,5.3,0.1,100.0,0.0,15.9,28.2
119,2019-01-05 23:00:00,87.994,5,1,5,23,5.3,0.2,100.0,0.0,15.6,27.4
120,2019-01-06 00:00:00,73.003,6,1,6,0,5.2,0.3,100.0,0.0,14.7,25.8
121,2019-01-06 01:00:00,62.446,6,1,6,1,5.1,0.4,100.0,0.0,14.1,24.4
122,2019-01-06 02:00:00,55.191,6,1,6,2,5.1,0.4,100.0,0.0,13.8,23.2
123,2019-01-06 03:00:00,48.381,6,1,6,3,5.1,0.2,100.0,0.0,13.0,22.4
124,2019-01-06 04:00:00,44.291,6,1,6,4,5.1,0.1,100.0,0.0,12.9,22.2
125,2019-01-06 05:00:00,49.324,6,1,6,5,5.0,0.1,100.0,0.0,12.4,21.9
126,2019-01-06 06:00:00,48.716,6,1,6,6,4.9,0.2,100.0,0.0,11.8,20.9
127,2019-01-06 07:00:00,57.777,6,1,6,7,4.8,0.2,100.0,0.0,10.7,19.6
128,2019-01-06 08:00:00,59.124,6,1,6,8,4.9,0.1,100.0,2.0,9.9,18.2
129,2019-01-06 09:00:00,75.715,6,1,6,9,5.0,0.1,100.0,11.0,9.2,16.9
130,2019-01-06 10:00:00,116.224,6,1,6,10,5.2,0.1,100.0,32.0,8.9,15.0
131,2019-01-06 11:00:00,116.153,6,1,6,11,5.5,0.1,100.0,58.0,9.2,16.4
132,2019-01-06 12:00:00,161.78,6,1,6,12,5.7,0.0,100.0,66.0,10.4,17.9
133,2019-01-06 13:00:00,135.261,6,1,6,13,5.8,0.1,100.0,63.0,10.5,17.3
134,2019-01-06 14:00:00,122.12,6,1,6,14,5.8,0.2,100.0,52.0,10.2,17.5
135,2019-01-06 15:00:00,120.974,6,1,6,15,5.4,0.2,100.0,17.0,10.1,18.2
136,2019-01-06 16:00:00,123.054,6,1,6,16,5.2,0.1,100.0,2.0,11.3,20.1
137,2019-01-06 17:00:00,125.862,6,1,6,17,5.0,0.1,100.0,0.0,12.1,20.9
138,2019-01-06 18:00:00,148.601,6,1,6,18,4.9,0.2,100.0,0.0,12.0,20.7
139,2019-01-06 19:00:00,142.152,6,1,6,19,4.9,0.0,100.0,0.0,12.0,21.3
140,2019-01-06 20:00:00,140.566,6,1,6,20,4.9,0.0,100.0,0.0,12.1,21.1
141,2019-01-06 21:00:00,119.846,6,1,6,21,4.8,0.0,100.0,0.0,11.9,20.9
142,2019-01-06 22:00:00,96.385,6,1,6,22,4.7,0.0,100.0,0.0,13.4,22.9
143,2019-01-06 23:00:00,87.167,6,1,6,23,4.7,0.1,100.0,0.0,13.2,23.0
144,2019-01-07 00:00:00,68.735,7,1,0,0,4.6,0.1,100.0,0.0,13.4,23.7
145,2019-01-07 01:00:00,50.742,7,1,0,1,4.5,0.1,100.0,0.0,13.2,23.6
146,2019-01-07 02:00:00,43.965,7,1,0,2,4.4,0.0,100.0,0.0,12.6,22.1
147,2019-01-07 03:00:00,43.853,7,1,0,3,4.2,0.0,100.0,0.0,12.4,21.8
148,2019-01-07 04:00:00,44.13,7,1,0,4,4.1,0.0,100.0,0.0,12.2,21.1
149,2019-01-07 05:00:00,53.917,7,1,0,5,4.0,0.0,100.0,0.0,11.3,20.1
150,2019-01-07 06:00:00,58.772,7,1,0,6,4.0,0.0,100.0,0.0,11.1,19.6
151,2019-01-07 07:00:00,79.258,7,1,0,7,3.9,0.0,100.0,0.0,11.1,19.5
152,2019-01-07 08:00:00,87.201,7,1,0,8,3.9,0.0,100.0,4.0,10.0,17.9
153,2019-01-07 09:00:00,77.405,7,1,0,9,4.1,0.0,96.0,26.0,10.8,19.3
154,2019-01-07 10:00:00,83.304,7,1,0,10,4.5,0.0,100.0,64.0,12.1,19.1
155,2019-01-07 11:00:00,87.856,7,1,0,11,4.5,0.0,100.0,50.0,12.2,18.4
156,2019-01-07 12:00:00,75.809,7,1,0,12,4.5,0.0,100.0,55.0,12.8,19.7
157,2019-01-07 13:00:00,87.005,7,1,0,13,4.8,0.0,95.0,88.0,12.2,20.6
158,2019-01-07 14:00:00,85.491,7,1,0,14,4.6,0.0,89.0,68.0,13.7,22.3
159,2019-01-07 15:00:00,84.24,7,1,0,15,4.3,0.0,100.0,40.0,13.8,23.1
160,2019-01-07 16:00:00,96.255,7,1,0,16,3.8,0.0,100.0,3.0,14.1,24.8
161,2019-01-07 17:00:00,103.686,7,1,0,17,3.4,0.0,100.0,0.0,14.9,25.8
162,2019-01-07 18:00:00,126.497,7,1,0,18,3.0,0.0,100.0,0.0,15.0,26.1
163,2019-01-07 19:00:00,133.109,7,1,0,19,3.0,0.0,100.0,0.0,15.6,27.5
164,2019-01-07 20:00:00,141.59,7,1,0,20,2.9,0.1,100.0,0.0,17.2,29.3
165,2019-01-07 21:00:00,122.635,7,1,0,21,2.7,0.3,100.0,0.0,18.9,30.6
166,2019-01-07 22:00:00,109.531,7,1,0,22,2.2,0.5,100.0,0.0,16.6,28.4
167,2019-01-07 23:00:00,88.034,7,1,0,23,2.1,0.4,100.0,0.0,18.9,33.7
168,2019-01-08 00:00:00,68.785,8,1,1,0,2.0,0.5,100.0,0.0,21.0,36.8
169,2019-01-08 01:00:00,51.006,8,1,1,1,2.0,0.7,100.0,0.0,22.9,38.8
170,2019-01-08 02:00:00,49.558,8,1,1,2,2.3,0.7,100.0,0.0,23.6,40.1
171,2019-01-08 03:00:00,48.954,8,1,1,3,2.8,0.6,100.0,0.0,23.8,40.5
172,2019-01-08 04:00:00,47.081,8,1,1,4,3.4,0.5,100.0,0.0,24.1,40.1
173,2019-01-08 05:00:00,52.712,8,1,1,5,4.0,0.2,100.0,0.0,23.8,38.8
174,2019-01-08 06:00:00,59.262,8,1,1,6,4.5,0.2,100.0,0.0,22.3,35.9
175,2019-01-08 07:00:00,85.03,8,1,1,7,4.5,0.1,100.0,0.0,21.9,35.9
176,2019-01-08 08:00:00,88.55,8,1,1,8,4.4,0.5,100.0,6.0,23.6,38.7
177,2019-01-08 09:00:00,77.097,8,1,1,9,4.5,0.3,89.0,41.0,26.8,43.3
178,2019-01-08 10:00:00,80.458,8,1,1,10,4.7,0.0,57.0,46.0,23.9,39.0
179,2019-01-08 11:00:00,86.913,8,1,1,11,5.0,0.1,71.0,113.0,28.3,46.3
180,2019-01-08 12:00:00,77.661,8,1,1,12,5.1,0.3,100.0,107.0,30.3,48.0
181,2019-01-08 13:00:00,93.904,8,1,1,13,5.1,0.5,100.0,105.0,29.8,48.1
182,2019-01-08 14:00:00,91.768,8,1,1,14,4.8,0.6,100.0,104.0,28.1,46.1
183,2019-01-08 15:00:00,94.28,8,1,1,15,4.3,0.3,100.0,23.0,27.4,45.1
184,2019-01-08 16:00:00,96.282,8,1,1,16,4.2,0.1,100.0,3.0,27.2,44.8
185,2019-01-08 17:00:00,103.449,8,1,1,17,3.9,0.2,65.0,0.0,26.2,43.5
186,2019-01-08 18:00:00,117.246,8,1,1,18,3.4,0.2,100.0,0.0,27.3,44.9
187,2019-01-08 19:00:00,144.309,8,1,1,19,3.3,0.5,100.0,0.0,28.2,46.1
188,2019-01-08 20:00:00,122.73,8,1,1,20,3.2,0.3,100.0,0.0,28.4,46.8
189,2019-01-08 21:00:00,118.037,8,1,1,21,3.1,0.4,100.0,0.0,26.9,44.4
190,2019-01-08 22:00:00,108.552,8,1,1,22,3.0,0.3,100.0,0.0,23.1,38.9
191,2019-01-08 23:00:00,85.869,8,1,1,23,2.8,0.3,82.0,0.0,23.7,40.0
192,2019-01-09 00:00:00,66.246,9,1,2,0,2.5,0.4,100.0,0.0,24.0,39.9
193,2019-01-09 01:00:00,50.358,9,1,2,1,2.1,0.3,100.0,0.0,23.0,39.0
194,2019-01-09 02:00:00,45.43,9,1,2,2,1.8,0.3,100.0,0.0,21.7,36.9
195,2019-01-09 03:00:00,46.663,9,1,2,3,1.7,0.2,100.0,0.0,21.4,36.4
196,2019-01-09 04:00:00,47.695,9,1,2,4,1.3,0.1,100.0,0.0,22.2,37.1
197,2019-01-09 05:00:00,49.242,9,1,2,5,1.2,0.1,100.0,0.0,21.7,36.9
198,2019-01-09 06:00:00,58.036,9,1,2,6,1.1,0.1,100.0,0.0,20.7,35.4
199,2019-01-09 07:00:00,84.032,9,1,2,7,0.9,0.0,100.0,0.0,19.1,33.2
200,2019-01-09 08:00:00,93.85,9,1,2,8,0.8,0.0,100.0,9.0,18.1,31.0
201,2019-01-09 09:00:00,90.104,9,1,2,9,1.1,0.0,100.0,51.0,17.6,30.0
202,2019-01-09 10:00:00,91.846,9,1,2,10,1.4,0.0,100.0,89.0,15.4,23.3
203,2019-01-09 11:00:00,92.794,9,1,2,11,1.8,0.0,100.0,116.0,18.7,28.6
204,2019-01-09 12:00:00,82.289,9,1,2,12,2.1,0.0,100.0,138.0,20.9,31.3
205,2019-01-09 13:00:00,93.795,9,1,2,13,2.1,0.0,100.0,106.0,22.6,33.9
206,2019-01-09 14:00:00,96.939,9,1,2,14,1.9,0.0,100.0,75.0,21.1,33.2
207,2019-01-09 15:00:00,100.446,9,1,2,15,1.6,0.0,100.0,23.0,19.8,32.2
208,2019-01-09 16:00:00,96.076,9,1,2,16,1.3,0.0,100.0,4.0,18.5,30.7
209,2019-01-09 17:00:00,100.917,9,1,2,17,1.1,0.0,100.0,0.0,18.0,30.0
210,2019-01-09 18:00:00,125.835,9,1,2,18,1.0,0.0,100.0,0.0,17.9,29.6
211,2019-01-09 19:00:00,150.74,9,1,2,19,0.9,0.0,100.0,0.0,16.7,28.5
212,2019-01-09 20:00:00,140.777,9,1,2,20,0.8,0.0,100.0,0.0,16.0,27.4
213,2019-01-09 21:00:00,133.832,9,1,2,21,0.7,0.0,100.0,0.0,15.6,26.6
214,2019-01-09 22:00:00,110.402,9,1,2,22,0.6,0.0,100.0,0.0,13.8,24.7
215,2019-01-09 23:00:00,93.08,9,1,2,23,0.6,0.0,100.0,0.0,14.7,25.2
216,2019-01-10 00:00:00,71.125,10,1,3,0,0.6,0.0,100.0,0.0,15.5,26.3
217,2019-01-10 01:00:00,58.484,10,1,3,1,0.8,0.0,90.0,0.0,15.8,26.7
218,2019-01-10 02:00:00,51.331,10,1,3,2,0.8,0.0,100.0,0.0,16.1,27.5
219,2019-01-10 03:00:00,46.452,10,1,3,3,0.6,0.0,100.0,0.0,16.1,27.5
220,2019-01-10 04:00:00,46.871,10,1,3,4,0.4,0.0,100.0,0.0,15.9,27.3
221,2019-01-10 05:00:00,53.106,10,1,3,5,0.2,0.0,100.0,0.0,16.1,27.9
222,2019-01-10 06:00:00,60.721,10,1,3,6,0.3,0.0,100.0,0.0,15.9,27.0
223,2019-01-10 07:00:00,80.05,10,1,3,7,0.4,0.0,100.0,0.0,15.1,25.9
224,2019-01-10 08:00:00,87.397,10,1,3,8,0.3,0.0,94.0,10.0,14.1,23.9
225,2019-01-10 09:00:00,79.212,10,1,3,9,0.6,0.0,89.0,87.0,13.3,21.3
226,2019-01-10 10:00:00,86.102,10,1,3,10,1.2,0.0,93.0,144.0,15.4,22.0
227,2019-01-10 11:00:00,85.21,10,1,3,11,1.7,0.0,94.0,170.0,15.1,21.8
228,2019-01-10 12:00:00,80.634,10,1,3,12,1.8,0.0,83.0,162.0,13.9,19.8
229,2019-01-10 13:00:00,83.424,10,1,3,13,2.0,0.0,83.0,187.0,12.4,17.5
230,2019-01-10 14:00:00,89.288,10,1,3,14,1.7,0.0,85.0,133.0,11.6,16.7
231,2019-01-10 15:00:00,93.362,10,1,3,15,1.0,0.0,78.0,78.0,10.8,16.6
232,2019-01-10 16:00:00,94.918,10,1,3,16,-0.1,0.0,61.0,9.0,8.6,15.5
233,2019-01-10 17:00:00,101.461,10,1,3,17,-0.9,0.0,47.0,0.0,7.9,15.1
234,2019-01-10 18:00:00,122.95,10,1,3,18,-1.8,0.0,56.0,0.0,7.6,14.4
235,2019-01-10 19:00:00,125.287,10,1,3,19,-1.7,0.0,48.0,0.0,6.5,12.6
236,2019-01-10 20:00:00,126.529,10,1,3,20,-2.1,0.0,50.0,0.0,4.7,10.1
237,2019-01-10 21:00:00,121.55,10,1,3,21,-1.8,0.0,61.0,0.0,3.0,7.6
238,2019-01-10 22:00:00,106.421,10,1,3,22,-1.4,0.0,72.0,0.0,3.1,6.9
239,2019-01-10 23:00:00,83.305,10,1,3,23,-2.0,0.0,91.0,0.0,3.9,8.0
240,2019-01-11 00:00:00,66.391,11,1,4,0,-2.2,0.0,100.0,0.0,4.8,8.9
241,2019-01-11 01:00:00,51.698,11,1,4,1,-2.3,0.0,100.0,0.0,5.8,10.0
242,2019-01-11 02:00:00,51.519,11,1,4,2,-2.2,0.0,100.0,0.0,5.8,9.7
243,2019-01-11 03:00:00,48.572,11,1,4,3,-1.9,0.0,94.0,0.0,5.9,10.1
244,2019-01-11 04:00:00,48.743,11,1,4,4,-1.6,0.0,100.0,0.0,6.6,10.7
245,2019-01-11 05:00:00,55.391,11,1,4,5,-1.3,0.0,100.0,0.0,7.8,12.4
246,2019-01-11 06:00:00,60.341,11,1,4,6,-1.2,0.0,100.0,0.0,9.1,15.1
247,2019-01-11 07:00:00,79.316,11,1,4,7,-1.1,0.0,100.0,0.0,11.4,17.8
248,2019-01-11 08:00:00,89.695,11,1,4,8,-0.9,0.0,100.0,4.0,13.4,20.5
249,2019-01-11 09:00:00,89.443,11,1,4,9,-0.7,0.0,100.0,22.0,13.8,21.1
250,2019-01-11 10:00:00,89.586,11,1,4,10,-0.4,0.0,100.0,36.0,12.6,19.0
251,2019-01-11 11:00:00,94.753,11,1,4,11,-0.2,0.0,100.0,51.0,13.9,21.1
252,2019-01-11 12:00:00,75.735,11,1,4,12,0.0,0.0,100.0,64.0,14.4,21.9
253,2019-01-11 13:00:00,94.532,11,1,4,13,0.2,0.0,100.0,63.0,16.4,25.6
254,2019-01-11 14:00:00,110.757,11,1,4,14,0.2,0.0,100.0,40.0,16.7,26.4
255,2019-01-11 15:00:00,97.069,11,1,4,15,0.2,0.0,100.0,18.0,16.7,28.7
256,2019-01-11 16:00:00,103.494,11,1,4,16,0.2,0.0,100.0,3.0,15.9,27.1
257,2019-01-11 17:00:00,106.759,11,1,4,17,0.3,0.0,100.0,0.0,16.6,28.9
258,2019-01-11 18:00:00,116.603,11,1,4,18,0.7,0.0,100.0,0.0,16.7,29.1
259,2019-01-11 19:00:00,147.208,11,1,4,19,0.6,0.0,100.0,0.0,16.8,28.9
260,2019-01-11 20:00:00,141.779,11,1,4,20,1.0,0.0,91.0,0.0,16.3,29.1
261,2019-01-11 21:00:00,121.407,11,1,4,21,1.3,0.0,89.0,0.0,16.2,28.9
262,2019-01-11 22:00:00,106.533,11,1,4,22,1.7,0.0,90.0,0.0,15.2,27.0
263,2019-01-11 23:00:00,93.583,11,1,4,23,2.1,0.0,90.0,0.0,14.9,26.6
264,2019-01-12 00:00:00,80.648,12,1,5,0,2.6,0.0,90.0,0.0,14.9,26.6
265,2019-01-12 01:00:00,61.427,12,1,5,1,2.9,0.0,92.0,0.0,15.4,26.8
266,2019-01-12 02:00:00,50.849,12,1,5,2,3.2,0.1,100.0,0.0,15.4,27.1
267,2019-01-12 03:00:00,51.05,12,1,5,3,3.3,0.2,100.0,0.0,15.3,27.1
268,2019-01-12 04:00:00,45.457,12,1,5,4,3.4,0.1,100.0,0.0,15.7,27.4
269,2019-01-12 05:00:00,54.687,12,1,5,5,3.5,0.1,100.0,0.0,15.3,27.4
270,2019-01-12 06:00:00,57.622,12,1,5,6,3.6,0.0,98.0,0.0,15.7,27.8
