,kWh,day_of_month,month,day_of_week,hour
2019-08-05 07:00:00,62.277977,5,8,0,7
2019-08-05 08:00:00,64.237172,5,8,0,8
2019-08-05 09:00:00,67.846639,5,8,0,9
2019-08-05 10:00:00,84.048383,5,8,0,10
2019-08-05 11:00:00,80.407879,5,8,0,11
2019-08-05 12:00:00,96.425921,5,8,0,12
2019-08-05 13:00:00,90.789572,5,8,0,13
2019-08-05 14:00:00,81.295386,5,8,0,14
2019-08-05 15:00:00,85.23129,5,8,0,15
2019-08-05 16:00:00,83.024348,5,8,0,16
2019-08-05 17:00:00,84.761803,5,8,0,17
2019-08-05 18:00:00,96.774539,5,8,0,18
2019-08-05 19:00:00,94.157139,5,8,0,19
2019-08-05 20:00:00,95.400452,5,8,0,20
2019-08-05 21:00:00,88.743932,5,8,0,21
2019-08-05 22:00:00,106.988537,5,8,0,22
2019-08-05 23:00:00,95.117448,5,8,0,23
2019-08-06 00:00:00,73.815523,6,8,1,0
2019-08-06 01:00:00,63.009124,6,8,1,1
2019-08-06 02:00:00,57.943564,6,8,1,2
2019-08-06 03:00:00,51.657234,6,8,1,3
2019-08-06 04:00:00,51.710024,6,8,1,4
2019-08-06 05:00:00,57.440934,6,8,1,5
2019-08-06 06:00:00,59.461764,6,8,1,6
2019-08-06 07:00:00,63.724744,6,8,1,7
2019-08-06 08:00:00,73.282224,6,8,1,8
2019-08-06 09:00:00,75.238924,6,8,1,9
2019-08-06 10:00:00,77.539924,6,8,1,10
2019-08-06 11:00:00,84.736234,6,8,1,11
2019-08-06 12:00:00,101.273914,6,8,1,12
2019-08-06 13:00:00,100.242424,6,8,1,13
2019-08-06 14:00:00,91.481324,6,8,1,14
2019-08-06 15:00:00,80.416904,6,8,1,15
2019-08-06 16:00:00,83.394014,6,8,1,16
2019-08-06 17:00:00,86.503164,6,8,1,17
2019-08-06 18:00:00,94.245174,6,8,1,18
2019-08-06 19:00:00,95.918794,6,8,1,19
2019-08-06 20:00:00,110.640154,6,8,1,20
2019-08-06 21:00:00,107.763884,6,8,1,21
2019-08-06 22:00:00,117.977444,6,8,1,22
2019-08-06 23:00:00,109.685674,6,8,1,23
2019-08-07 00:00:00,84.148074,7,8,2,0
2019-08-07 01:00:00,60.018374,7,8,2,1
2019-08-07 02:00:00,56.595564,7,8,2,2
2019-08-07 03:00:00,54.073274,7,8,2,3
2019-08-07 04:00:00,53.334544,7,8,2,4
2019-08-07 05:00:00,52.695704,7,8,2,5
2019-08-07 06:00:00,58.806244,7,8,2,6
2019-08-07 07:00:00,59.592614,7,8,2,7
2019-08-07 08:00:00,71.660964,7,8,2,8
2019-08-07 09:00:00,78.386084,7,8,2,9
2019-08-07 10:00:00,75.595314,7,8,2,10
2019-08-07 11:00:00,85.912314,7,8,2,11
2019-08-07 12:00:00,102.987874,7,8,2,12
2019-08-07 13:00:00,94.773164,7,8,2,13
2019-08-07 14:00:00,84.987244,7,8,2,14
2019-08-07 15:00:00,91.154264,7,8,2,15
2019-08-07 16:00:00,78.919424,7,8,2,16
2019-08-07 17:00:00,87.641204,7,8,2,17
2019-08-07 18:00:00,99.699074,7,8,2,18
2019-08-07 19:00:00,103.730424,7,8,2,19
2019-08-07 20:00:00,103.935564,7,8,2,20
2019-08-07 21:00:00,101.946334,7,8,2,21
2019-08-07 22:00:00,111.504104,7,8,2,22
2019-08-07 23:00:00,97.570654,7,8,2,23
2019-08-08 00:00:00,74.391664,8,8,3,0
2019-08-08 01:00:00,60.973973,8,8,3,1
2019-08-08 02:00:00,53.54454,8,8,3,2
2019-08-08 03:00:00,51.391286,8,8,3,3
2019-08-08 04:00:00,55.893318,8,8,3,4
2019-08-08 05:00:00,51.865897,8,8,3,5
2019-08-08 06:00:00,57.60124,8,8,3,6
2019-08-08 07:00:00,62.529479,8,8,3,7
2019-08-08 08:00:00,66.785237,8,8,3,8
2019-08-08 09:00:00,73.504534,8,8,3,9
2019-08-08 10:00:00,80.250458,8,8,3,10
2019-08-08 11:00:00,87.788033,8,8,3,11
2019-08-08 12:00:00,95.400822,8,8,3,12
2019-08-08 13:00:00,93.658659,8,8,3,13
2019-08-08 14:00:00,83.30779,8,8,3,14
2019-08-08 15:00:00,82.869284,8,8,3,15
2019-08-08 16:00:00,78.08683,8,8,3,16
2019-08-08 17:00:00,80.245187,8,8,3,17
2019-08-08 18:00:00,90.134682,8,8,3,18
2019-08-08 19:00:00,84.356463,8,8,3,19
2019-08-08 20:00:00,80.840977,8,8,3,20
2019-08-08 21:00:00,86.27718,8,8,3,21
2019-08-08 22:00:00,96.61885,8,8,3,22
2019-08-08 23:00:00,93.477785,8,8,3,23
2019-08-09 00:00:00,74.76324,9,8,4,0
2019-08-09 01:00:00,63.810554,9,8,4,1
2019-08-09 02:00:00,57.042794,9,8,4,2
2019-08-09 03:00:00,55.620214,9,8,4,3
2019-08-09 04:00:00,52.820684,9,8,4,4
2019-08-09 05:00:00,51.857694,9,8,4,5
2019-08-09 06:00:00,58.906904,9,8,4,6
2019-08-09 07:00:00,56.586584,9,8,4,7
2019-08-09 08:00:00,69.783504,9,8,4,8
2019-08-09 09:00:00,72.459424,9,8,4,9
2019-08-09 10:00:00,74.059124,9,8,4,10
2019-08-09 11:00:00,92.646904,9,8,4,11
2019-08-09 12:00:00,101.881034,9,8,4,12
2019-08-09 13:00:00,104.085954,9,8,4,13
2019-08-09 14:00:00,89.144404,9,8,4,14
2019-08-09 15:00:00,86.170054,9,8,4,15
2019-08-09 16:00:00,82.618564,9,8,4,16
2019-08-09 17:00:00,81.861484,9,8,4,17
2019-08-09 18:00:00,89.145264,9,8,4,18
2019-08-09 19:00:00,96.648434,9,8,4,19
2019-08-09 20:00:00,105.991784,9,8,4,20
2019-08-09 21:00:00,115.603744,9,8,4,21
2019-08-09 22:00:00,110.156144,9,8,4,22
2019-08-09 23:00:00,97.741664,9,8,4,23
2019-08-10 00:00:00,78.184754,10,8,5,0
2019-08-10 01:00:00,66.613024,10,8,5,1
2019-08-10 02:00:00,61.859724,10,8,5,2
2019-08-10 03:00:00,54.202254,10,8,5,3
2019-08-10 04:00:00,51.175154,10,8,5,4
2019-08-10 05:00:00,53.767444,10,8,5,5
2019-08-10 06:00:00,55.372704,10,8,5,6
2019-08-10 07:00:00,52.347184,10,8,5,7
2019-08-10 08:00:00,71.294814,10,8,5,8
2019-08-10 09:00:00,83.596604,10,8,5,9
2019-08-10 10:00:00,96.642094,10,8,5,10
2019-08-10 11:00:00,98.783694,10,8,5,11
2019-08-10 12:00:00,116.316834,10,8,5,12
2019-08-10 13:00:00,103.841804,10,8,5,13
2019-08-10 14:00:00,101.897814,10,8,5,14
2019-08-10 15:00:00,98.630244,10,8,5,15
2019-08-10 16:00:00,92.277584,10,8,5,16
2019-08-10 17:00:00,92.331484,10,8,5,17
2019-08-10 18:00:00,94.128984,10,8,5,18
2019-08-10 19:00:00,93.679704,10,8,5,19
2019-08-10 20:00:00,86.749694,10,8,5,20
2019-08-10 21:00:00,89.920614,10,8,5,21
2019-08-10 22:00:00,89.515364,10,8,5,22
2019-08-10 23:00:00,88.398824,10,8,5,23
2019-08-11 00:00:00,79.176404,11,8,6,0
2019-08-11 01:00:00,67.927664,11,8,6,1
2019-08-11 02:00:00,57.969524,11,8,6,2
2019-08-11 03:00:00,56.464204,11,8,6,3
2019-08-11 04:00:00,51.890364,11,8,6,4
2019-08-11 05:00:00,53.229684,11,8,6,5
2019-08-11 06:00:00,53.284214,11,8,6,6
2019-08-11 07:00:00,47.933574,11,8,6,7
2019-08-11 08:00:00,61.597974,11,8,6,8
2019-08-11 09:00:00,79.418594,11,8,6,9
2019-08-11 10:00:00,94.021494,11,8,6,10
2019-08-11 11:00:00,95.714894,11,8,6,11
2019-08-11 12:00:00,112.620204,11,8,6,12
2019-08-11 13:00:00,99.814574,11,8,6,13
2019-08-11 14:00:00,88.116234,11,8,6,14
2019-08-11 15:00:00,94.534564,11,8,6,15
2019-08-11 16:00:00,77.211664,11,8,6,16
2019-08-11 17:00:00,75.392464,11,8,6,17
2019-08-11 18:00:00,83.984794,11,8,6,18
2019-08-11 19:00:00,88.687824,11,8,6,19
2019-08-11 20:00:00,93.098874,11,8,6,20
2019-08-11 21:00:00,95.125844,11,8,6,21
2019-08-11 22:00:00,97.134344,11,8,6,22
2019-08-11 23:00:00,85.835604,11,8,6,23
2019-08-12 00:00:00,72.878904,12,8,0,0
2019-08-12 01:00:00,64.426901,12,8,0,1
2019-08-12 02:00:00,55.972139,12,8,0,2
2019-08-12 03:00:00,50.217446,12,8,0,3
2019-08-12 04:00:00,52.878661,12,8,0,4
2019-08-12 05:00:00,53.364457,12,8,0,5
2019-08-12 06:00:00,59.765046,12,8,0,6
2019-08-12 07:00:00,58.587977,12,8,0,7
2019-08-12 08:00:00,63.963172,12,8,0,8
2019-08-12 09:00:00,77.384639,12,8,0,9
2019-08-12 10:00:00,85.430383,12,8,0,10
2019-08-12 11:00:00,76.480879,12,8,0,11
2019-08-12 12:00:00,96.936921,12,8,0,12
2019-08-12 13:00:00,92.026572,12,8,0,13
2019-08-12 14:00:00,73.663386,12,8,0,14
2019-08-12 15:00:00,77.74429,12,8,0,15
2019-08-12 16:00:00,71.621348,12,8,0,16
2019-08-12 17:00:00,69.370803,12,8,0,17
2019-08-12 18:00:00,81.172539,12,8,0,18
2019-08-12 19:00:00,88.332139,12,8,0,19
2019-08-12 20:00:00,89.403452,12,8,0,20
2019-08-12 21:00:00,92.107932,12,8,0,21
2019-08-12 22:00:00,100.426537,12,8,0,22
2019-08-12 23:00:00,86.677448,12,8,0,23
2019-08-13 00:00:00,70.694523,13,8,1,0
2019-08-13 01:00:00,57.639124,13,8,1,1
2019-08-13 02:00:00,51.853564,13,8,1,2
2019-08-13 03:00:00,53.201234,13,8,1,3
2019-08-13 04:00:00,52.615024,13,8,1,4
2019-08-13 05:00:00,54.052934,13,8,1,5
2019-08-13 06:00:00,59.970764,13,8,1,6
2019-08-13 07:00:00,63.646744,13,8,1,7
2019-08-13 08:00:00,71.916224,13,8,1,8
2019-08-13 09:00:00,68.609924,13,8,1,9
2019-08-13 10:00:00,81.353924,13,8,1,10
2019-08-13 11:00:00,84.245234,13,8,1,11
2019-08-13 12:00:00,89.448914,13,8,1,12
2019-08-13 13:00:00,88.250424,13,8,1,13
2019-08-13 14:00:00,74.746324,13,8,1,14
2019-08-13 15:00:00,75.701904,13,8,1,15
2019-08-13 16:00:00,75.564014,13,8,1,16
2019-08-13 17:00:00,80.627164,13,8,1,17
2019-08-13 18:00:00,86.079174,13,8,1,18
2019-08-13 19:00:00,89.990794,13,8,1,19
2019-08-13 20:00:00,104.347154,13,8,1,20
2019-08-13 21:00:00,107.479884,13,8,1,21
2019-08-13 22:00:00,107.878444,13,8,1,22
2019-08-13 23:00:00,91.994674,13,8,1,23
2019-08-14 00:00:00,76.842074,14,8,2,0
2019-08-14 01:00:00,59.409374,14,8,2,1
2019-08-14 02:00:00,55.661564,14,8,2,2
2019-08-14 03:00:00,51.900274,14,8,2,3
2019-08-14 04:00:00,51.474544,14,8,2,4
2019-08-14 05:00:00,52.701704,14,8,2,5
2019-08-14 06:00:00,60.631244,14,8,2,6
2019-08-14 07:00:00,55.560614,14,8,2,7
2019-08-14 08:00:00,68.958964,14,8,2,8
2019-08-14 09:00:00,66.608084,14,8,2,9
2019-08-14 10:00:00,76.155314,14,8,2,10
2019-08-14 11:00:00,78.775314,14,8,2,11
2019-08-14 12:00:00,91.748874,14,8,2,12
2019-08-14 13:00:00,86.850164,14,8,2,13
2019-08-14 14:00:00,86.464244,14,8,2,14
2019-08-14 15:00:00,78.514264,14,8,2,15
2019-08-14 16:00:00,83.593424,14,8,2,16
2019-08-14 17:00:00,73.620204,14,8,2,17
2019-08-14 18:00:00,88.825074,14,8,2,18
2019-08-14 19:00:00,97.822424,14,8,2,19
2019-08-14 20:00:00,90.788564,14,8,2,20
2019-08-14 21:00:00,86.755334,14,8,2,21
2019-08-14 22:00:00,99.762104,14,8,2,22
2019-08-14 23:00:00,95.328654,14,8,2,23
2019-08-15 00:00:00,80.650664,15,8,3,0
2019-08-15 01:00:00,71.754854,15,8,3,1
2019-08-15 02:00:00,55.434286,15,8,3,2
2019-08-15 03:00:00,51.886902,15,8,3,3
2019-08-15 04:00:00,55.445694,15,8,3,4
2019-08-15 05:00:00,55.182278,15,8,3,5
2019-08-15 06:00:00,54.620414,15,8,3,6
2019-08-15 07:00:00,49.511746,15,8,3,7
2019-08-15 08:00:00,58.825026,15,8,3,8
2019-08-15 09:00:00,76.97537,15,8,3,9
2019-08-15 10:00:00,83.11205,15,8,3,10
2019-08-15 11:00:00,92.15103,15,8,3,11
2019-08-15 12:00:00,108.931502,15,8,3,12
2019-08-15 13:00:00,113.853446,15,8,3,13
2019-08-15 14:00:00,93.018438,15,8,3,14
2019-08-15 15:00:00,90.026334,15,8,3,15
2019-08-15 16:00:00,88.207454,15,8,3,16
2019-08-15 17:00:00,85.485014,15,8,3,17
2019-08-15 18:00:00,84.09381,15,8,3,18
2019-08-15 19:00:00,99.581046,15,8,3,19
2019-08-15 20:00:00,87.342506,15,8,3,20
2019-08-15 21:00:00,91.07767,15,8,3,21
2019-08-15 22:00:00,96.00357,15,8,3,22
2019-08-15 23:00:00,91.999282,15,8,3,23
2019-08-16 00:00:00,73.120742,16,8,4,0
2019-08-16 01:00:00,62.503822,16,8,4,1
2019-08-16 02:00:00,53.50411,16,8,4,2
2019-08-16 03:00:00,51.440014,16,8,4,3
2019-08-16 04:00:00,48.130678,16,8,4,4
2019-08-16 05:00:00,50.82419,16,8,4,5
2019-08-16 06:00:00,57.901742,16,8,4,6
2019-08-16 07:00:00,58.521358,16,8,4,7
2019-08-16 08:00:00,63.833562,16,8,4,8
2019-08-16 09:00:00,82.738266,16,8,4,9
2019-08-16 10:00:00,89.720406,16,8,4,10
2019-08-16 11:00:00,88.259542,16,8,4,11
2019-08-16 12:00:00,88.001198,16,8,4,12
2019-08-16 13:00:00,91.521402,16,8,4,13
2019-08-16 14:00:00,84.400242,16,8,4,14
2019-08-16 15:00:00,87.211122,16,8,4,15
2019-08-16 16:00:00,75.712034,16,8,4,16
2019-08-16 17:00:00,79.032938,16,8,4,17
2019-08-16 18:00:00,80.512374,16,8,4,18
2019-08-16 19:00:00,88.357078,16,8,4,19
2019-08-16 20:00:00,88.296798,16,8,4,20
2019-08-16 21:00:00,94.88845,16,8,4,21
2019-08-16 22:00:00,99.81063,16,8,4,22
2019-08-16 23:00:00,92.509854,16,8,4,23
2019-08-17 00:00:00,72.258462,17,8,5,0
2019-08-17 01:00:00,67.371786,17,8,5,1
2019-08-17 02:00:00,56.145226,17,8,5,2
2019-08-17 03:00:00,53.531062,17,8,5,3
2019-08-17 04:00:00,50.459942,17,8,5,4
2019-08-17 05:00:00,49.04439,17,8,5,5
2019-08-17 06:00:00,51.889402,17,8,5,6
2019-08-17 07:00:00,58.034078,17,8,5,7
2019-08-17 08:00:00,65.737734,17,8,5,8
2019-08-17 09:00:00,72.472082,17,8,5,9
2019-08-17 10:00:00,90.07907,17,8,5,10
2019-08-17 11:00:00,98.78209,17,8,5,11
2019-08-17 12:00:00,100.556658,17,8,5,12
2019-08-17 13:00:00,109.096322,17,8,5,13
2019-08-17 14:00:00,95.374034,17,8,5,14
2019-08-17 15:00:00,84.81955,17,8,5,15
2019-08-17 16:00:00,91.385758,17,8,5,16
2019-08-17 17:00:00,87.698838,17,8,5,17
2019-08-17 18:00:00,98.077938,17,8,5,18
2019-08-17 19:00:00,89.742502,17,8,5,19
2019-08-17 20:00:00,94.17089,17,8,5,20
2019-08-17 21:00:00,95.535694,17,8,5,21
2019-08-17 22:00:00,90.690294,17,8,5,22
2019-08-17 23:00:00,84.003946,17,8,5,23
2019-08-18 00:00:00,67.387242,18,8,6,0
2019-08-18 01:00:00,61.599854,18,8,6,1
2019-08-18 02:00:00,53.458286,18,8,6,2
2019-08-18 03:00:00,49.944902,18,8,6,3
2019-08-18 04:00:00,51.011694,18,8,6,4
2019-08-18 05:00:00,50.329278,18,8,6,5
2019-08-18 06:00:00,48.572414,18,8,6,6
2019-08-18 07:00:00,49.171746,18,8,6,7
2019-08-18 08:00:00,60.151026,18,8,6,8
2019-08-18 09:00:00,68.99937,18,8,6,9
2019-08-18 10:00:00,93.18505,18,8,6,10
2019-08-18 11:00:00,100.31603,18,8,6,11
2019-08-18 12:00:00,117.400502,18,8,6,12
2019-08-18 13:00:00,111.081446,18,8,6,13
2019-08-18 14:00:00,88.429438,18,8,6,14
2019-08-18 15:00:00,87.319334,18,8,6,15
2019-08-18 16:00:00,72.096454,18,8,6,16
2019-08-18 17:00:00,75.002014,18,8,6,17
2019-08-18 18:00:00,85.61581,18,8,6,18
2019-08-18 19:00:00,86.229046,18,8,6,19
2019-08-18 20:00:00,81.251506,18,8,6,20
2019-08-18 21:00:00,100.60067,18,8,6,21
2019-08-18 22:00:00,104.90357,18,8,6,22
2019-08-18 23:00:00,90.206282,18,8,6,23
2019-08-19 00:00:00,72.417742,19,8,0,0
2019-08-19 01:00:00,58.214138,19,8,0,1
2019-08-19 02:00:00,54.064624,19,8,0,2
2019-08-19 03:00:00,51.299492,19,8,0,3
2019-08-19 04:00:00,49.91585,19,8,0,4
2019-08-19 05:00:00,53.581805,19,8,0,5
2019-08-19 06:00:00,62.885812,19,8,0,6
2019-08-19 07:00:00,62.602929,19,8,0,7
2019-08-19 08:00:00,66.233864,19,8,0,8
2019-08-19 09:00:00,66.536124,19,8,0,9
2019-08-19 10:00:00,86.078817,19,8,0,10
2019-08-19 11:00:00,85.120212,19,8,0,11
2019-08-19 12:00:00,96.797362,19,8,0,12
2019-08-19 13:00:00,95.958144,19,8,0,13
2019-08-19 14:00:00,84.16302,19,8,0,14
2019-08-19 15:00:00,87.234905,19,8,0,15
2019-08-19 16:00:00,80.783274,19,8,0,16
2019-08-19 17:00:00,76.709621,19,8,0,17
2019-08-19 18:00:00,89.267104,19,8,0,18
2019-08-19 19:00:00,98.532024,19,8,0,19
2019-08-19 20:00:00,92.2564,19,8,0,20
2019-08-19 21:00:00,94.038376,19,8,0,21
2019-08-19 22:00:00,105.688301,19,8,0,22
2019-08-19 23:00:00,94.193594,19,8,0,23
2019-08-20 00:00:00,71.682085,20,8,1,0
2019-08-20 01:00:00,58.958706,20,8,1,1
2019-08-20 02:00:00,55.315334,20,8,1,2
2019-08-20 03:00:00,50.447938,20,8,1,3
2019-08-20 04:00:00,51.742286,20,8,1,4
2019-08-20 05:00:00,52.573278,20,8,1,5
2019-08-20 06:00:00,59.021674,20,8,1,6
2019-08-20 07:00:00,65.57345,20,8,1,7
2019-08-20 08:00:00,66.433826,20,8,1,8
2019-08-20 09:00:00,77.955566,20,8,1,9
2019-08-20 10:00:00,83.204266,20,8,1,10
2019-08-20 11:00:00,84.014138,20,8,1,11
2019-08-20 12:00:00,88.922554,20,8,1,12
2019-08-20 13:00:00,91.486966,20,8,1,13
2019-08-20 14:00:00,84.336846,20,8,1,14
2019-08-20 15:00:00,83.778742,20,8,1,15
2019-08-20 16:00:00,80.789574,20,8,1,16
2019-08-20 17:00:00,81.296154,20,8,1,17
2019-08-20 18:00:00,93.455066,20,8,1,18
2019-08-20 19:00:00,105.06211,20,8,1,19
2019-08-20 20:00:00,106.256642,20,8,1,20
2019-08-20 21:00:00,109.295918,20,8,1,21
2019-08-20 22:00:00,114.11609,20,8,1,22
2019-08-20 23:00:00,93.201366,20,8,1,23
2019-08-21 00:00:00,71.678346,21,8,2,0
2019-08-21 01:00:00,62.003206,21,8,2,1
2019-08-21 02:00:00,53.818134,21,8,2,2
2019-08-21 03:00:00,51.871286,21,8,2,3
2019-08-21 04:00:00,54.64541,21,8,2,4
2019-08-21 05:00:00,53.888202,21,8,2,5
2019-08-21 06:00:00,59.61375,21,8,2,6
2019-08-21 07:00:00,59.669494,21,8,2,7
2019-08-21 08:00:00,66.617114,21,8,2,8
2019-08-21 09:00:00,71.385558,21,8,2,9
2019-08-21 10:00:00,83.211734,21,8,2,10
2019-08-21 11:00:00,81.323734,21,8,2,11
2019-08-21 12:00:00,90.185706,21,8,2,12
2019-08-21 13:00:00,98.528054,21,8,2,13
2019-08-21 14:00:00,85.09995,21,8,2,14
2019-08-21 15:00:00,82.098174,21,8,2,15
2019-08-21 16:00:00,81.458266,21,8,2,16
2019-08-21 17:00:00,90.764402,21,8,2,17
2019-08-21 18:00:00,86.344646,21,8,2,18
2019-08-21 19:00:00,100.753266,21,8,2,19
2019-08-21 20:00:00,91.816434,21,8,2,20
2019-08-21 21:00:00,111.644158,21,8,2,21
2019-08-21 22:00:00,108.850982,21,8,2,22
2019-08-21 23:00:00,101.906742,21,8,2,23
2019-08-22 00:00:00,74.118554,22,8,3,0
2019-08-22 01:00:00,65.621697,22,8,3,1
2019-08-22 02:00:00,56.926826,22,8,3,2
2019-08-22 03:00:00,54.004473,22,8,3,3
2019-08-22 04:00:00,54.003934,22,8,3,4
2019-08-22 05:00:00,54.842269,22,8,3,5
2019-08-22 06:00:00,61.872196,22,8,3,6
2019-08-22 07:00:00,66.30284,22,8,3,7
2019-08-22 08:00:00,68.663625,22,8,3,8
2019-08-22 09:00:00,69.114874,22,8,3,9
2019-08-22 10:00:00,77.524081,22,8,3,10
2019-08-22 11:00:00,76.793989,22,8,3,11
2019-08-22 12:00:00,91.992522,22,8,3,12
2019-08-22 13:00:00,98.853125,22,8,3,13
2019-08-22 14:00:00,88.486939,22,8,3,14
2019-08-22 15:00:00,78.159726,22,8,3,15
2019-08-22 16:00:00,76.744055,22,8,3,16
2019-08-22 17:00:00,78.680998,22,8,3,17
2019-08-22 18:00:00,79.806753,22,8,3,18
2019-08-22 19:00:00,84.209176,22,8,3,19
2019-08-22 20:00:00,90.099111,22,8,3,20
2019-08-22 21:00:00,93.072678,22,8,3,21
2019-08-22 22:00:00,103.879746,22,8,3,22
2019-08-22 23:00:00,92.665877,22,8,3,23
2019-08-23 00:00:00,74.811596,23,8,4,0
2019-08-23 01:00:00,60.825822,23,8,4,1
2019-08-23 02:00:00,52.24111,23,8,4,2
2019-08-23 03:00:00,54.304014,23,8,4,3
2019-08-23 04:00:00,51.239678,23,8,4,4
2019-08-23 05:00:00,53.28019,23,8,4,5
2019-08-23 06:00:00,59.299742,23,8,4,6
2019-08-23 07:00:00,65.845358,23,8,4,7
2019-08-23 08:00:00,69.022562,23,8,4,8
2019-08-23 09:00:00,75.382266,23,8,4,9
2019-08-23 10:00:00,80.722406,23,8,4,10
2019-08-23 11:00:00,88.628542,23,8,4,11
2019-08-23 12:00:00,94.747198,23,8,4,12
2019-08-23 13:00:00,86.959402,23,8,4,13
2019-08-23 14:00:00,84.328242,23,8,4,14
2019-08-23 15:00:00,84.572122,23,8,4,15
2019-08-23 16:00:00,77.320034,23,8,4,16
2019-08-23 17:00:00,80.103938,23,8,4,17
2019-08-23 18:00:00,88.182374,23,8,4,18
2019-08-23 19:00:00,86.189078,23,8,4,19
2019-08-23 20:00:00,76.498798,23,8,4,20
2019-08-23 21:00:00,82.85345,23,8,4,21
2019-08-23 22:00:00,91.80663,23,8,4,22
2019-08-23 23:00:00,86.519854,23,8,4,23
2019-08-24 00:00:00,70.999462,24,8,5,0
2019-08-24 01:00:00,62.789786,24,8,5,1
2019-08-24 02:00:00,54.270226,24,8,5,2
2019-08-24 03:00:00,51.373062,24,8,5,3
2019-08-24 04:00:00,54.382942,24,8,5,4
2019-08-24 05:00:00,50.77839,24,8,5,5
2019-08-24 06:00:00,53.723402,24,8,5,6
2019-08-24 07:00:00,54.123078,24,8,5,7
2019-08-24 08:00:00,60.755734,24,8,5,8
2019-08-24 09:00:00,75.846082,24,8,5,9
2019-08-24 10:00:00,90.72107,24,8,5,10
2019-08-24 11:00:00,97.18509,24,8,5,11
2019-08-24 12:00:00,111.178658,24,8,5,12
2019-08-24 13:00:00,94.164322,24,8,5,13
2019-08-24 14:00:00,94.778034,24,8,5,14
2019-08-24 15:00:00,88.81455,24,8,5,15
2019-08-24 16:00:00,95.273758,24,8,5,16
2019-08-24 17:00:00,76.158838,24,8,5,17
2019-08-24 18:00:00,85.182938,24,8,5,18
2019-08-24 19:00:00,94.356502,24,8,5,19
2019-08-24 20:00:00,71.79889,24,8,5,20
2019-08-24 21:00:00,90.581694,24,8,5,21
2019-08-24 22:00:00,94.080294,24,8,5,22
2019-08-24 23:00:00,84.785946,24,8,5,23
2019-08-25 00:00:00,69.715242,25,8,6,0
2019-08-25 01:00:00,64.225854,25,8,6,1
2019-08-25 02:00:00,55.694286,25,8,6,2
2019-08-25 03:00:00,53.947902,25,8,6,3
2019-08-25 04:00:00,51.723694,25,8,6,4
2019-08-25 05:00:00,49.557278,25,8,6,5
2019-08-25 06:00:00,51.471414,25,8,6,6
2019-08-25 07:00:00,53.971746,25,8,6,7
2019-08-25 08:00:00,58.309026,25,8,6,8
2019-08-25 09:00:00,78.51837,25,8,6,9
2019-08-25 10:00:00,90.82005,25,8,6,10
2019-08-25 11:00:00,96.09803,25,8,6,11
2019-08-25 12:00:00,103.285502,25,8,6,12
2019-08-25 13:00:00,102.102446,25,8,6,13
2019-08-25 14:00:00,94.800438,25,8,6,14
2019-08-25 15:00:00,80.615334,25,8,6,15
2019-08-25 16:00:00,76.607454,25,8,6,16
2019-08-25 17:00:00,82.528014,25,8,6,17
2019-08-25 18:00:00,87.70881,25,8,6,18
2019-08-25 19:00:00,89.594046,25,8,6,19
2019-08-25 20:00:00,98.708506,25,8,6,20
2019-08-25 21:00:00,101.11967,25,8,6,21
2019-08-25 22:00:00,105.72257,25,8,6,22
2019-08-25 23:00:00,94.936282,25,8,6,23
2019-08-26 00:00:00,72.468742,26,8,0,0
2019-08-26 01:00:00,58.526138,26,8,0,1
2019-08-26 02:00:00,56.510624,26,8,0,2
2019-08-26 03:00:00,51.246492,26,8,0,3
2019-08-26 04:00:00,51.41785,26,8,0,4
2019-08-26 05:00:00,53.335805,26,8,0,5
2019-08-26 06:00:00,60.913812,26,8,0,6
2019-08-26 07:00:00,62.984929,26,8,0,7
2019-08-26 08:00:00,64.885864,26,8,0,8
2019-08-26 09:00:00,75.059124,26,8,0,9
2019-08-26 10:00:00,79.484817,26,8,0,10
2019-08-26 11:00:00,85.580212,26,8,0,11
2019-08-26 12:00:00,103.376362,26,8,0,12
2019-08-26 13:00:00,87.960144,26,8,0,13
2019-08-26 14:00:00,80.21002,26,8,0,14
2019-08-26 15:00:00,74.589905,26,8,0,15
2019-08-26 16:00:00,72.918274,26,8,0,16
2019-08-26 17:00:00,78.256621,26,8,0,17
2019-08-26 18:00:00,83.935104,26,8,0,18
2019-08-26 19:00:00,101.798024,26,8,0,19
2019-08-26 20:00:00,98.3214,26,8,0,20
2019-08-26 21:00:00,104.724376,26,8,0,21
2019-08-26 22:00:00,101.674301,26,8,0,22
2019-08-26 23:00:00,90.302594,26,8,0,23
2019-08-27 00:00:00,69.936085,27,8,1,0
2019-08-27 01:00:00,59.930706,27,8,1,1
2019-08-27 02:00:00,52.815334,27,8,1,2
2019-08-27 03:00:00,51.887938,27,8,1,3
2019-08-27 04:00:00,49.838286,27,8,1,4
2019-08-27 05:00:00,50.653278,27,8,1,5
2019-08-27 06:00:00,57.735674,27,8,1,6
2019-08-27 07:00:00,65.06945,27,8,1,7
2019-08-27 08:00:00,71.605826,27,8,1,8
2019-08-27 09:00:00,72.141566,27,8,1,9
2019-08-27 10:00:00,75.151266,27,8,1,10
2019-08-27 11:00:00,84.803138,27,8,1,11
2019-08-27 12:00:00,96.332554,27,8,1,12
2019-08-27 13:00:00,89.065966,27,8,1,13
2019-08-27 14:00:00,91.194846,27,8,1,14
2019-08-27 15:00:00,83.538742,27,8,1,15
